FECHA,AGRO,ALUA,BBAR,BMA,BYMA,GGAL,SUPV,PAMP,YPFD,VALO,CEPU,TRAN,TXAR,LOMA,HARG,COME,CRES,TGNO4,TGSU2,EDN,CVH,MIRG,TECO2,AUSO,BHIP,BOLT,BPAT,CADO,CAPX,CARC,CECO2,CELU,CGPA2,CTIO,DGCU2,DOME,DYCA,ESME,FERR,FIPL,GAMI,GARO,GBAN,GCLA,GRIM,HAVA,INTR,INVJ,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,MTR,OEST,PATA,PGR,POLL,RICH,ROSE,SAMI,SEMI,TGLT,AMZN,AAPL,BABA,C,DISN,FB,GLNT,GOLD,GOOGL,INTC,KO,MCD,MELI,MSFT,NFLX,PBR,TSLA
17/08/2023,"208,00","607,50","1.172,50","1.668,00","463,50","1.108,05","404,20","1.332,50","11.032,30","122,75","496,60","429,50","545,50","942,85","671,50","50,15","592,15","877,50","1.957,80","516,60","1.984,50","9.366,50","827,70","830,00","42,50","10,50","320,50","265,50","3.171,00","8,15","255,50","404,50","485,00","772,50","376,00","18,00","287,00","0,00","49,35","94,00","0,00","55,40","396,00","575,65","540,00","2.096,50","71,60","170,00","530,90","444,50","25,25","270,50","10.733,00","922,50","56,10","0,00","310,50","309,50","0,00","65,50","605,50","24,70","435,00","79,10","0,00","695,00","12.974,50","7.504,50","10.544,50","5.328,00","0,00","0,00","11.661,50","1.670,00","4.828,00","9.012,00","8.764,50","14.912,50","7.873,00","18.737,50","10.222,50","10.887,00"
16/08/2023,"195,25","554,00","1.176,75","1.650,80","450,50","1.139,50","399,80","1.298,05","10.573,50","118,75","488,45","384,50","507,00","908,90","647,00","47,10","556,20","815,00","1.804,05","496,55","1.906,50","9.031,50","774,55","812,50","41,00","9,94","312,00","236,75","3.037,50","7,91","238,00","373,50","444,00","743,50","371,00","17,50","278,00","0,00","44,45","85,10","0,00","56,90","382,50","548,50","515,00","1.801,00","71,00","148,00","503,75","398,50","23,25","255,00","10.242,00","874,50","48,80","0,00","292,00","295,50","0,00","72,00","592,00","23,50","406,50","79,60","0,00","679,00","12.766,00","7.155,50","10.258,00","5.197,00","0,00","0,00","11.384,00","1.599,00","4.844,50","8.744,50","8.590,00","14.988,50","7.722,00","18.799,00","9.998,50","10.867,00"
15/08/2023,"170,50","509,50","1.074,55","1.617,80","427,00","1.002,15","387,10","1.259,95","9.864,30","113,50","464,90","373,50","489,50","858,25","580,00","43,45","515,70","744,50","1.679,00","460,80","1.800,50","8.828,00","712,85","789,50","38,80","9,49","305,00","219,75","2.801,00","7,51","222,50","350,00","400,50","689,50","353,50","17,50","262,50","0,00","41,75","82,00","0,00","56,00","378,50","537,25","464,00","1.549,00","0,00","125,00","480,70","373,50","21,20","239,75","9.668,00","764,00","40,55","0,00","276,00","274,50","0,00","65,50","575,00","22,70","377,00","76,30","0,00","672,50","12.465,50","7.130,50","10.116,00","5.092,00","0,00","0,00","11.239,00","1.574,00","4.897,50","8.492,00","8.429,00","15.035,00","7.540,50","18.622,00","9.454,50","10.909,50"
14/08/2023,"160,00","474,00","1.025,15","1.544,85","403,50","971,00","374,10","1.147,90","9.294,00","109,75","424,25","339,50","459,50","814,15","556,00","42,05","486,20","680,00","1.523,85","428,35","1.791,50","8.814,50","680,85","758,00","36,85","9,40","304,50","191,00","2.566,00","7,31","204,25","335,00","389,00","667,00","336,00","17,50","261,50","0,00","39,95","79,00","0,00","53,00","333,00","508,05","462,00","1.383,00","0,00","116,00","461,65","342,50","20,45","221,00","9.185,00","680,00","39,75","0,00","269,00","262,00","0,00","65,50","565,00","22,55","359,00","71,90","0,00","638,50","11.734,00","6.808,50","9.642,50","4.847,50","0,00","0,00","10.917,00","1.483,50","4.674,50","7.976,00","7.883,50","14.176,00","7.066,00","17.450,50","8.848,50","10.454,00"
13/08/2023,"160,00","474,00","1.025,15","1.544,85","403,50","971,00","374,10","1.147,90","9.294,00","109,75","424,25","339,50","459,50","814,15","556,00","42,05","486,20","680,00","1.523,85","428,35","1.791,50","8.814,50","680,85","758,00","36,85","9,40","304,50","191,00","2.566,00","7,31","204,25","335,00","389,00","667,00","336,00","17,50","261,50","0,00","39,95","79,00","0,00","53,00","333,00","508,05","462,00","1.383,00","0,00","116,00","461,65","342,50","20,45","221,00","9.185,00","680,00","39,75","0,00","269,00","262,00","0,00","65,50","565,00","22,55","359,00","71,90","0,00","638,50","11.734,00","6.808,50","9.642,50","4.847,50","0,00","0,00","10.917,00","1.483,50","4.674,50","7.976,00","7.883,50","14.176,00","7.066,00","17.450,50","8.848,50","10.454,00"
12/08/2023,"160,00","474,00","1.025,15","1.544,85","403,50","971,00","374,10","1.147,90","9.294,00","109,75","424,25","339,50","459,50","814,15","556,00","42,05","486,20","680,00","1.523,85","428,35","1.791,50","8.814,50","680,85","758,00","36,85","9,40","304,50","191,00","2.566,00","7,31","204,25","335,00","389,00","667,00","336,00","17,50","261,50","0,00","39,95","79,00","0,00","53,00","333,00","508,05","462,00","1.383,00","0,00","116,00","461,65","342,50","20,45","221,00","9.185,00","680,00","39,75","0,00","269,00","262,00","0,00","65,50","565,00","22,55","359,00","71,90","0,00","638,50","11.734,00","6.808,50","9.642,50","4.847,50","0,00","0,00","10.917,00","1.483,50","4.674,50","7.976,00","7.883,50","14.176,00","7.066,00","17.450,50","8.848,50","10.454,00"
11/08/2023,"149,00","447,50","1.062,95","1.538,30","380,50","997,05","378,00","1.082,60","8.671,15","105,50","408,50","339,50","440,50","781,80","523,50","40,00","444,10","658,50","1.490,40","405,80","1.723,00","9.104,00","662,00","708,00","36,70","9,29","275,50","176,25","2.354,50","7,01","195,25","328,00","391,00","638,50","328,50","0,00","244,00","0,00","39,60","75,50","0,00","52,00","311,50","519,40","462,50","1.333,00","68,90","105,50","442,50","321,00","20,25","215,75","8.507,00","675,00","37,75","0,00","251,00","251,50","0,00","67,00","550,50","22,40","345,50","69,00","0,00","580,00","10.699,00","6.399,50","8.924,50","4.463,50","0,00","0,00","10.138,50","1.343,50","4.181,00","7.358,00","7.233,50","13.385,00","6.437,00","15.871,50","8.182,50","9.721,50"
10/08/2023,"150,00","433,50","1.050,65","1.552,25","362,50","1.006,55","369,55","1.030,70","8.611,30","104,50","394,70","332,50","412,00","755,20","522,50","39,55","436,75","651,50","1.461,50","407,00","1.750,00","8.987,50","675,15","677,50","36,05","9,17","277,50","178,00","2.281,00","6,93","204,00","332,50","395,50","642,50","319,50","17,50","233,25","0,00","39,30","73,90","0,00","53,90","311,00","514,50","450,00","1.299,00","68,00","106,25","449,30","335,00","20,45","218,50","8.199,50","674,00","37,25","0,00","246,25","251,00","0,00","0,00","540,00","0,00","352,50","65,20","0,00","574,50","10.654,00","6.594,00","8.843,50","4.563,50","0,00","0,00","9.961,50","1.338,00","4.150,00","7.295,00","7.210,50","13.785,50","6.444,50","16.062,50","8.179,50","9.795,00"
9/08/2023,"154,25","440,00","1.007,85","1.476,75","359,50","968,15","358,30","989,00","8.491,45","106,00","378,85","333,00","421,00","762,30","523,00","38,95","427,45","645,50","1.414,40","412,15","1.690,00","8.871,00","675,70","662,00","35,20","9,05","285,00","173,50","2.205,00","6,77","200,25","308,50","404,50","630,00","311,50","0,00","226,00","0,00","38,90","77,80","0,00","52,50","314,00","501,00","450,00","1.326,50","68,00","106,00","439,00","337,50","20,25","221,00","8.123,50","671,00","37,25","0,00","240,00","253,00","0,00","0,00","526,00","21,00","350,00","61,10","0,00","565,00","10.544,50","6.231,50","8.790,00","4.315,00","0,00","0,00","9.748,50","1.322,50","4.068,50","7.227,00","7.108,50","12.929,50","6.365,00","15.864,00","8.047,00","9.569,00"
8/08/2023,"157,75","443,50","1.018,75","1.503,80","356,50","986,40","362,65","980,30","8.513,95","106,75","383,00","325,50","432,50","788,00","529,50","39,80","437,20","645,00","1.392,15","419,85","1.697,50","8.956,50","700,05","654,00","35,40","9,16","284,00","172,50","2.237,00","6,90","204,25","309,00","403,50","638,50","305,00","17,50","227,25","0,00","39,35","78,00","0,00","53,00","306,50","503,90","450,00","1.312,50","66,80","109,00","445,65","334,50","20,60","215,75","7.998,50","672,50","38,00","0,00","240,00","257,00","0,00","0,00","524,00","0,00","344,50","58,10","0,00","580,50","10.763,50","6.250,00","8.999,50","4.393,50","0,00","0,00","9.828,50","1.355,00","4.180,00","7.277,50","7.212,50","13.175,00","6.497,50","16.386,00","8.070,50","9.961,50"
7/08/2023,"161,75","431,00","986,75","1.448,40","347,50","950,00","348,90","969,00","8.315,40","105,50","361,10","325,00","414,00","765,90","538,00","39,65","422,70","647,50","1.360,05","412,70","1.697,50","8.958,00","670,90","656,00","34,10","9,13","276,50","172,50","2.375,50","6,78","197,00","312,00","402,50","605,50","303,00","16,65","221,50","0,00","39,30","78,80","0,00","52,00","306,50","490,25","449,00","1.308,00","66,90","112,75","432,60","335,50","20,45","214,50","7.848,00","676,50","38,10","0,00","240,00","250,00","0,00","67,00","519,00","21,20","341,00","61,40","0,00","589,50","10.691,50","6.400,00","9.141,50","4.326,50","0,00","0,00","9.848,50","1.356,00","4.199,50","7.315,00","7.239,00","13.504,00","6.572,00","16.440,00","8.062,00","10.002,00"
6/08/2023,"161,75","431,00","986,75","1.448,40","347,50","950,00","348,90","969,00","8.315,40","105,50","361,10","325,00","414,00","765,90","538,00","39,65","422,70","647,50","1.360,05","412,70","1.697,50","8.958,00","670,90","656,00","34,10","9,13","276,50","172,50","2.375,50","6,78","197,00","312,00","402,50","605,50","303,00","16,65","221,50","0,00","39,30","78,80","0,00","52,00","306,50","490,25","449,00","1.308,00","66,90","112,75","432,60","335,50","20,45","214,50","7.848,00","676,50","38,10","0,00","240,00","250,00","0,00","67,00","519,00","21,20","341,00","61,40","0,00","589,50","10.691,50","6.400,00","9.141,50","4.326,50","0,00","0,00","9.848,50","1.356,00","4.199,50","7.315,00","7.239,00","13.504,00","6.572,00","16.440,00","8.062,00","10.002,00"
5/08/2023,"161,75","431,00","986,75","1.448,40","347,50","950,00","348,90","969,00","8.315,40","105,50","361,10","325,00","414,00","765,90","538,00","39,65","422,70","647,50","1.360,05","412,70","1.697,50","8.958,00","670,90","656,00","34,10","9,13","276,50","172,50","2.375,50","6,78","197,00","312,00","402,50","605,50","303,00","16,65","221,50","0,00","39,30","78,80","0,00","52,00","306,50","490,25","449,00","1.308,00","66,90","112,75","432,60","335,50","20,45","214,50","7.848,00","676,50","38,10","0,00","240,00","250,00","0,00","67,00","519,00","21,20","341,00","61,40","0,00","589,50","10.691,50","6.400,00","9.141,50","4.326,50","0,00","0,00","9.848,50","1.356,00","4.199,50","7.315,00","7.239,00","13.504,00","6.572,00","16.440,00","8.062,00","10.002,00"
4/08/2023,"159,75","430,50","995,50","1.452,45","356,00","943,45","350,30","943,75","8.251,90","107,75","361,85","338,50","414,50","762,20","564,50","41,15","420,05","672,00","1.355,80","423,75","1.660,00","9.159,50","677,95","670,00","34,80","9,21","284,00","169,75","2.447,50","6,89","200,25","300,00","388,00","619,50","316,00","16,65","230,00","0,00","38,75","78,90","0,00","55,00","317,00","480,50","414,00","1.408,00","66,90","114,50","432,35","337,50","20,65","219,00","7.709,50","657,50","39,95","0,00","238,75","261,00","0,00","0,00","525,00","21,20","334,50","62,30","0,00","568,00","10.676,00","6.304,50","8.917,00","4.210,00","0,00","0,00","9.660,00","1.293,50","4.111,50","7.108,00","7.011,00","12.652,50","6.391,00","15.793,00","7.897,50","9.892,00"
3/08/2023,"157,25","437,00","960,35","1.388,10","356,00","906,45","339,20","923,40","8.058,35","108,00","354,10","331,00","408,50","746,35","556,00","42,20","418,90","652,50","1.326,85","425,40","1.630,00","9.155,00","668,25","657,50","34,00","9,14","286,00","170,25","2.475,50","6,58","200,00","287,50","370,50","608,00","307,50","18,50","225,00","0,00","39,15","75,90","0,00","53,30","312,50","471,00","0,00","1.388,00","68,40","114,25","417,85","336,50","20,60","215,00","7.724,00","653,00","40,10","0,00","238,00","253,00","0,00","0,00","525,50","21,50","339,50","62,50","0,00","518,50","11.050,50","6.267,50","8.902,50","4.124,00","0,00","0,00","9.418,00","1.281,00","4.042,00","7.109,50","7.010,50","12.720,50","6.303,50","15.618,50","8.125,00","9.997,50"
2/08/2023,"153,00","453,50","975,80","1.395,40","355,50","898,80","333,15","942,60","8.081,85","107,25","357,40","341,50","426,50","722,15","558,00","43,00","425,75","657,00","1.308,95","407,15","1.610,00","9.142,00","669,80","655,00","33,50","9,27","285,00","175,00","2.585,50","6,55","198,25","275,50","372,00","610,00","310,00","19,00","220,75","0,00","39,10","74,50","0,00","52,70","317,50","475,00","410,00","1.308,50","79,50","115,25","416,70","335,50","20,95","213,50","7.579,50","646,50","40,45","0,00","240,00","256,50","0,00","0,00","520,50","22,50","339,00","62,30","0,00","506,50","10.943,00","6.002,50","8.769,00","4.086,00","0,00","0,00","9.372,00","1.256,00","3.901,50","7.046,00","6.853,00","11.057,50","6.205,00","15.238,50","8.003,50","9.607,00"
1/08/2023,"157,25","452,50","1.006,25","1.444,65","364,00","917,65","347,40","959,95","8.207,30","108,75","359,00","351,50","430,50","734,20","560,00","44,45","438,05","684,50","1.335,35","410,00","1.635,00","9.483,50","674,60","666,00","34,85","9,41","291,00","173,25","2.665,50","6,55","199,00","280,00","381,00","613,00","317,00","0,00","226,25","0,00","40,05","74,00","0,00","51,40","310,50","475,55","375,00","1.346,00","79,30","112,75","420,40","340,50","21,75","228,00","7.723,00","637,50","39,90","0,00","237,50","258,00","0,00","65,00","517,00","22,20","333,00","62,60","0,00","515,00","10.972,00","6.263,00","8.816,00","4.169,50","0,00","0,00","9.545,00","1.273,00","4.019,00","6.921,00","6.813,50","11.323,50","6.301,00","15.397,00","7.966,50","9.767,00"
31/07/2023,"157,00","462,50","1.038,30","1.511,45","367,00","932,55","352,60","929,85","8.220,30","109,00","362,60","363,00","436,00","733,40","546,50","45,75","433,90","707,00","1.366,60","408,55","1.696,00","9.578,00","684,05","669,00","36,30","9,52","298,50","177,25","2.752,00","6,70","196,50","295,00","393,00","608,50","329,00","0,00","240,75","0,00","40,75","74,20","0,00","55,10","318,00","474,00","375,00","1.298,00","80,70","111,25","425,90","339,00","21,90","224,00","7.730,00","655,50","39,85","0,00","250,00","260,00","0,00","65,00","534,00","23,00","336,50","64,90","0,00","513,00","10.824,50","6.270,50","8.731,50","4.087,50","0,00","0,00","9.546,00","1.263,50","3.940,50","6.828,00","6.733,00","11.390,00","6.163,00","15.129,00","8.109,00","9.834,00"
30/07/2023,"157,00","462,50","1.038,30","1.511,45","367,00","932,55","352,60","929,85","8.220,30","109,00","362,60","363,00","436,00","733,40","546,50","45,75","433,90","707,00","1.366,60","408,55","1.696,00","9.578,00","684,05","669,00","36,30","9,52","298,50","177,25","2.752,00","6,70","196,50","295,00","393,00","608,50","329,00","0,00","240,75","0,00","40,75","74,20","0,00","55,10","318,00","474,00","375,00","1.298,00","80,70","111,25","425,90","339,00","21,90","224,00","7.730,00","655,50","39,85","0,00","250,00","260,00","0,00","65,00","534,00","23,00","336,50","64,90","0,00","513,00","10.824,50","6.270,50","8.731,50","4.087,50","0,00","0,00","9.546,00","1.263,50","3.940,50","6.828,00","6.733,00","11.390,00","6.163,00","15.129,00","8.109,00","9.834,00"
29/07/2023,"157,00","462,50","1.038,30","1.511,45","367,00","932,55","352,60","929,85","8.220,30","109,00","362,60","363,00","436,00","733,40","546,50","45,75","433,90","707,00","1.366,60","408,55","1.696,00","9.578,00","684,05","669,00","36,30","9,52","298,50","177,25","2.752,00","6,70","196,50","295,00","393,00","608,50","329,00","0,00","240,75","0,00","40,75","74,20","0,00","55,10","318,00","474,00","375,00","1.298,00","80,70","111,25","425,90","339,00","21,90","224,00","7.730,00","655,50","39,85","0,00","250,00","260,00","0,00","65,00","534,00","23,00","336,50","64,90","0,00","513,00","10.824,50","6.270,50","8.731,50","4.087,50","0,00","0,00","9.546,00","1.263,50","3.940,50","6.828,00","6.733,00","11.390,00","6.163,00","15.129,00","8.109,00","9.834,00"
28/07/2023,"162,25","466,50","1.048,55","1.589,40","369,00","918,30","354,50","903,70","8.033,30","108,25","371,35","363,00","448,50","733,55","522,00","46,15","446,00","710,00","1.362,45","423,35","1.704,50","9.780,50","696,05","665,00","35,70","9,52","295,50","177,75","2.608,50","6,67","199,75","299,00","399,50","592,00","333,00","0,00","251,50","0,00","41,00","75,00","0,00","57,40","323,50","469,50","375,00","1.250,00","0,00","110,50","425,20","345,00","21,75","229,75","7.934,00","663,00","40,10","0,00","248,25","263,50","0,00","0,00","521,00","23,00","338,00","66,40","0,00","502,50","10.698,50","6.107,50","8.665,00","3.928,50","0,00","0,00","9.298,50","1.251,50","4.030,00","6.835,00","6.712,00","11.140,50","6.177,50","14.569,00","7.619,50","9.698,00"
27/07/2023,"160,00","458,00","1.012,30","1.537,90","367,00","901,85","342,35","898,05","7.859,20","106,25","368,05","363,50","448,00","727,00","501,50","45,05","433,55","696,00","1.339,20","410,65","1.694,50","9.597,50","673,45","643,00","35,35","9,31","290,50","175,25","2.409,00","6,57","198,25","293,00","398,00","578,00","331,50","0,00","250,00","0,00","39,95","75,10","0,00","57,20","324,00","460,00","369,50","1.215,00","79,30","111,25","414,75","348,00","22,55","225,50","7.628,00","676,50","40,55","0,00","230,00","252,00","0,00","0,00","520,00","23,00","342,00","66,10","0,00","484,50","10.510,00","5.770,50","8.690,00","3.875,50","0,00","0,00","9.141,50","1.214,00","3.768,00","6.811,00","6.703,00","10.616,00","6.004,00","14.053,00","7.455,00","9.284,50"
26/07/2023,"167,75","452,50","1.099,45","1.657,45","370,50","965,20","364,80","950,40","8.388,00","108,25","391,40","380,50","446,00","748,75","528,00","45,60","444,10","725,50","1.438,15","434,10","1.753,50","9.719,50","687,90","668,50","36,35","9,33","303,00","182,00","2.399,00","6,93","200,00","305,00","405,00","584,50","343,00","19,00","257,00","0,00","41,30","75,80","0,00","0,00","315,00","464,00","369,50","1.181,50","79,20","114,00","421,10","359,50","22,90","235,50","8.069,50","687,00","41,20","0,00","230,50","261,00","0,00","0,00","535,50","22,50","348,00","68,50","0,00","483,00","10.542,50","5.853,00","8.591,00","3.882,00","0,00","0,00","9.360,50","1.209,50","3.735,00","6.834,50","6.591,50","10.625,50","6.114,50","14.307,50","7.885,00","9.550,50"
25/07/2023,"171,75","457,00","1.084,75","1.620,60","378,50","958,65","360,25","955,30","8.465,35","107,25","383,70","382,00","456,50","749,80","529,50","45,55","443,95","731,50","1.446,90","438,50","1.731,00","9.940,00","667,95","662,50","36,70","9,35","305,00","178,25","2.196,00","7,06","200,00","303,50","407,00","581,00","345,50","20,00","271,50","0,00","41,45","79,70","0,00","58,60","319,00","460,60","0,00","1.191,50","0,00","117,75","426,30","370,00","22,85","239,25","8.346,50","677,00","40,30","0,00","230,00","261,50","0,00","0,00","528,00","23,00","349,00","69,70","0,00","486,50","10.508,50","5.714,50","8.511,50","3.873,00","0,00","0,00","9.509,50","1.145,50","3.694,00","6.733,50","6.613,50","10.704,50","6.339,00","14.489,50","7.898,00","9.606,00"
