Unnamed: 0,status,loan_amnt,term,annual_inc,dti,payment_inc_ratio,revol_bal,revol_util,purpose,home_ownership,delinq_2yrs_zero,pub_rec_zero,open_acc,grade,outcome,emp_length,purpose_,home_,emp_len_,borrower_score
42064,Fully Paid,19000,36 months,50000,15.12,16.6577,9735,57.3,debt_consolidation,RENT,1,1,9,3.6,paid off,7,debt_consolidation,RENT, > 1 Year,0.4
3771,Charged Off,15000,36 months,54996,4.58,11.4392,0,0.0,debt_consolidation,MORTGAGE,0,1,2,3.6,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.45
16942,Charged Off,17325,36 months,45000,34.05,16.9469,21701,83.8,debt_consolidation,RENT,1,1,15,3.8,default,11,debt_consolidation,RENT, > 1 Year,0.35
5798,Charged Off,7900,36 months,48000,15.1,6.7675,5192,78.7,other,MORTGAGE,0,1,8,2.2,default,5,other,MORTGAGE, > 1 Year,0.5
32427,Fully Paid,30000,60 months,99000,25.65,8.24606,31895,27.0,debt_consolidation,MORTGAGE,1,1,25,5.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
11068,Charged Off,8000,36 months,43000,21.25,8.04558,10231,57.5,debt_consolidation,MORTGAGE,1,1,14,3.2,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.65
2303,Charged Off,6500,60 months,31400,20.98,5.61172,17034,74.1,debt_consolidation,RENT,1,1,6,4.2,default,1,debt_consolidation,RENT, > 1 Year,0.45
38011,Fully Paid,28000,36 months,145000,13.81,7.44124,21821,69.3,debt_consolidation,MORTGAGE,1,1,9,5.2,paid off,5,debt_consolidation,MORTGAGE, > 1 Year,0.35
30627,Fully Paid,7750,36 months,70000,13.18,4.23549,10388,44.2,debt_consolidation,MORTGAGE,1,1,19,5.2,paid off,3,debt_consolidation,MORTGAGE, > 1 Year,0.65
33892,Fully Paid,9000,60 months,95000,1.71,2.56813,5807,45.7,small_business,MORTGAGE,1,1,5,4.2,paid off,6,small_business,MORTGAGE, > 1 Year,0.45
36031,Fully Paid,5000,36 months,68000,19.45,2.86288,2900,21.0,debt_consolidation,MORTGAGE,1,1,9,5.2,paid off,8,debt_consolidation,MORTGAGE, > 1 Year,0.5
37935,Fully Paid,10000,36 months,125000,15.24,3.23971,12203,63.4,debt_consolidation,MORTGAGE,0,0,12,5.8,paid off,4,debt_consolidation,MORTGAGE, > 1 Year,0.55
25066,Fully Paid,8000,36 months,30000,16.8,10.2232,7590,25.7,other,MORTGAGE,1,1,5,6.8,paid off,11,other,MORTGAGE, > 1 Year,0.65
17267,Charged Off,6000,36 months,52000,18.69,4.821,4180,50.4,house,RENT,0,1,11,4.4,default,6,home_improvement,RENT, > 1 Year,0.25
40874,Fully Paid,7200,36 months,57000,12.27,5.01368,9412,66.8,other,MORTGAGE,1,1,8,5.6,paid off,11,other,MORTGAGE, > 1 Year,0.6
41044,Fully Paid,13000,36 months,120000,3.41,4.2999,9655,91.1,debt_consolidation,RENT,1,1,7,5.6,paid off,11,debt_consolidation,RENT, > 1 Year,0.35
4579,Charged Off,9250,36 months,24000,22.25,14.6945,6738,28.2,debt_consolidation,RENT,1,1,9,7.0,default,2,debt_consolidation,RENT, > 1 Year,0.5
29405,Fully Paid,15000,36 months,78900,12.78,7.24411,7485,53.1,credit_card,MORTGAGE,0,1,9,7.0,paid off,2,credit_card,MORTGAGE, > 1 Year,0.55
31709,Fully Paid,12000,36 months,82000,14.36,5.46337,11051,30.1,debt_consolidation,MORTGAGE,1,1,13,6.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.8
28923,Fully Paid,2000,36 months,24000,23.25,3.6685,4673,28.7,debt_consolidation,MORTGAGE,0,1,12,3.8,paid off,4,debt_consolidation,MORTGAGE, > 1 Year,0.65
14589,Charged Off,35000,60 months,185800,9.27,5.53201,15954,60.4,debt_consolidation,MORTGAGE,1,1,12,4.8,default,10,debt_consolidation,MORTGAGE, > 1 Year,0.6
23021,Fully Paid,12000,36 months,78000,27.37,6.51708,10533,80.4,credit_card,MORTGAGE,1,1,13,4.8,paid off,11,credit_card,MORTGAGE, > 1 Year,0.3
4099,Charged Off,15000,36 months,66000,9.55,8.88,17835,53.1,debt_consolidation,RENT,1,1,9,5.6,default,11,debt_consolidation,RENT, > 1 Year,0.4
37600,Fully Paid,5000,36 months,37000,14.34,5.5787,4585,91.7,debt_consolidation,MORTGAGE,1,1,9,3.4,paid off,3,debt_consolidation,MORTGAGE, > 1 Year,0.45
3066,Charged Off,5500,60 months,40000,12.48,3.7839,3133,16.3,debt_consolidation,MORTGAGE,1,1,12,4.8,default,6,debt_consolidation,MORTGAGE, > 1 Year,0.6
30953,Fully Paid,6725,36 months,29000,6.62,8.83366,7378,64.1,debt_consolidation,RENT,1,1,3,5.2,paid off,0,debt_consolidation,RENT, < 1 Year,0.25
20415,Charged Off,3000,36 months,65000,17.35,1.95526,25736,93.9,debt_consolidation,RENT,1,1,8,3.2,default,11,debt_consolidation,RENT, > 1 Year,0.65
40258,Fully Paid,3700,36 months,63000,11.5,2.12571,2834,13.2,debt_consolidation,MORTGAGE,1,1,7,6.2,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.6
11835,Charged Off,5250,36 months,58600,23.49,3.84758,2615,29.1,credit_card,MORTGAGE,1,1,7,5.0,default,10,credit_card,MORTGAGE, > 1 Year,0.65
25141,Fully Paid,3200,36 months,53000,17.55,2.54015,6782,30.5,credit_card,MORTGAGE,1,0,8,4.6,paid off,6,credit_card,MORTGAGE, > 1 Year,0.65
30407,Fully Paid,10000,36 months,96000,1.69,3.77,8974,16.8,home_improvement,MORTGAGE,1,1,6,6.2,paid off,4,home_improvement,MORTGAGE, > 1 Year,0.45
7611,Charged Off,9075,36 months,33000,20.0,11.1175,7806,71.0,debt_consolidation,MORTGAGE,1,1,8,5.8,default,3,debt_consolidation,MORTGAGE, > 1 Year,0.3
17187,Charged Off,8000,60 months,56000,10.35,3.82393,5639,24.3,debt_consolidation,MORTGAGE,1,1,15,5.6,default,3,debt_consolidation,MORTGAGE, > 1 Year,0.8
30871,Fully Paid,5000,36 months,16800,10.36,11.3993,7784,63.8,small_business,RENT,1,1,6,5.4,paid off,1,small_business,RENT, > 1 Year,0.35
25996,Fully Paid,2000,36 months,60000,1.72,1.5274,2633,94.0,other,MORTGAGE,1,1,2,2.8,paid off,11,other,MORTGAGE, > 1 Year,0.6
13364,Charged Off,19200,36 months,94800,21.32,7.86051,59995,79.0,debt_consolidation,MORTGAGE,1,1,21,5.2,default,5,debt_consolidation,MORTGAGE, > 1 Year,0.65
4184,Charged Off,5000,36 months,65000,14.97,3.16486,6767,80.6,other,RENT,1,1,16,5.0,default,5,other,RENT, > 1 Year,0.4
8804,Charged Off,7200,36 months,72000,11.27,4.26533,2114,72.9,debt_consolidation,MORTGAGE,0,1,12,5.0,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.45
37055,Fully Paid,16000,60 months,140004,15.01,1.98826,10359,21.4,major_purchase,MORTGAGE,1,1,11,5.8,paid off,4,major_purchase,MORTGAGE, > 1 Year,0.65
13961,Charged Off,9500,36 months,65000,5.15,5.91877,10033,50.2,debt_consolidation,MORTGAGE,1,1,5,5.8,default,4,debt_consolidation,MORTGAGE, > 1 Year,0.6
5631,Charged Off,12675,36 months,41600,16.07,12.0542,19093,43.9,debt_consolidation,OTHER,1,1,15,5.4,default,4,debt_consolidation,RENT, > 1 Year,0.45
2021,Charged Off,8400,60 months,45600,20.92,5.37447,5327,40.4,home_improvement,MORTGAGE,0,1,5,3.4,default,6,home_improvement,MORTGAGE, > 1 Year,0.4
41745,Fully Paid,6000,36 months,57996,8.61,3.92448,19397,38.3,other,RENT,1,1,10,6.8,paid off,11,other,RENT, > 1 Year,0.65
30232,Fully Paid,7200,36 months,65000,13.73,4.27108,10616,36.5,credit_card,RENT,1,1,7,5.2,paid off,2,credit_card,RENT, > 1 Year,0.75
3876,Charged Off,7200,36 months,25200,18.86,11.3652,6917,51.6,debt_consolidation,RENT,1,1,10,6.0,default,11,debt_consolidation,RENT, > 1 Year,0.5
25738,Fully Paid,12000,36 months,50000,12.6,10.5343,11957,43.5,small_business,MORTGAGE,1,1,11,0.2,paid off,9,small_business,MORTGAGE, > 1 Year,0.45
40910,Fully Paid,3600,36 months,34000,18.6,3.95965,5574,20.4,credit_card,OWN,1,1,11,6.6,paid off,3,credit_card,OWN, > 1 Year,0.5
26566,Fully Paid,20475,36 months,57996,9.48,14.2175,14066,24.3,debt_consolidation,MORTGAGE,1,1,12,4.8,paid off,7,debt_consolidation,MORTGAGE, > 1 Year,0.7
27219,Fully Paid,5000,36 months,40000,14.0,5.4924,2181,35.8,debt_consolidation,MORTGAGE,1,1,7,3.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.65
23551,Fully Paid,18000,36 months,80970,17.43,9.32745,24150,78.9,debt_consolidation,RENT,1,1,20,4.8,paid off,11,debt_consolidation,RENT, > 1 Year,0.45
39853,Fully Paid,4200,36 months,18000,14.12,9.44933,7055,43.8,car,RENT,1,1,3,5.8,paid off,2,major_purchase,RENT, > 1 Year,0.65
32329,Fully Paid,8000,36 months,62000,19.82,5.3911,23155,42.6,home_improvement,OWN,1,1,15,4.4,paid off,11,home_improvement,OWN, > 1 Year,0.6
7175,Charged Off,13250,36 months,50000,16.15,11.3534,8029,45.4,other,MORTGAGE,0,1,12,5.0,default,5,other,MORTGAGE, > 1 Year,0.55
3038,Charged Off,10000,60 months,24000,2.5,11.1805,2386,6.6,home_improvement,OWN,1,1,4,4.2,default,0,home_improvement,OWN, < 1 Year,0.55
6601,Charged Off,3500,36 months,38000,25.36,4.06295,4202,93.4,other,RENT,0,1,7,3.6,default,11,other,RENT, > 1 Year,0.2
18086,Charged Off,7675,36 months,60000,0.8,4.9646,1192,21.8,moving,RENT,1,1,3,5.2,default,4,other,RENT, > 1 Year,0.55
42902,Fully Paid,12000,36 months,35000,13.82,13.6889,10235,75.3,credit_card,RENT,1,1,5,5.6,paid off,4,credit_card,RENT, > 1 Year,0.6
867,Charged Off,2500,36 months,42000,3.8,2.53857,3467,47.5,other,RENT,1,1,3,3.4,default,3,other,RENT, > 1 Year,0.45
36178,Fully Paid,10000,36 months,50000,12.14,8.35632,11956,66.4,debt_consolidation,RENT,1,1,14,4.4,paid off,5,debt_consolidation,RENT, > 1 Year,0.45
25527,Fully Paid,24000,36 months,82000,14.22,10.9446,11058,44.1,home_improvement,MORTGAGE,1,1,8,6.6,paid off,11,home_improvement,MORTGAGE, > 1 Year,0.7
5943,Charged Off,1650,36 months,68000,5.61,0.989824,2324,14.0,house,MORTGAGE,1,1,9,4.0,default,6,home_improvement,MORTGAGE, > 1 Year,0.6
20798,Charged Off,11000,36 months,80500,16.9,5.82753,2515,54.4,debt_consolidation,RENT,0,1,6,3.4,default,2,debt_consolidation,RENT, > 1 Year,0.45
7549,Charged Off,20000,36 months,55000,8.29,15.3844,10062,49.8,credit_card,RENT,0,1,10,4.8,default,7,credit_card,RENT, > 1 Year,0.6
40464,Fully Paid,15000,36 months,78000,11.78,7.61538,134789,30.1,debt_consolidation,MORTGAGE,1,1,6,5.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.45
38081,Fully Paid,12000,36 months,77500,19.08,5.65517,1639,4.9,other,MORTGAGE,1,1,9,6.2,paid off,4,other,MORTGAGE, > 1 Year,0.5
2060,Charged Off,8000,60 months,70000,8.31,3.76766,5003,98.1,home_improvement,MORTGAGE,1,0,6,2.0,default,11,home_improvement,MORTGAGE, > 1 Year,0.4
28157,Fully Paid,19800,60 months,43500,14.26,13.4254,583,3.9,home_improvement,RENT,0,1,14,3.6,paid off,11,home_improvement,RENT, > 1 Year,0.55
31330,Fully Paid,7000,36 months,104000,2.69,2.61231,14485,43.6,major_purchase,RENT,1,1,7,5.2,paid off,11,major_purchase,RENT, > 1 Year,0.5
553,Charged Off,4350,36 months,90000,12.24,2.01827,2740,77.6,credit_card,RENT,1,1,7,4.8,default,2,credit_card,RENT, > 1 Year,0.35
23817,Fully Paid,9250,36 months,50000,24.4,7.04928,20040,62.8,debt_consolidation,RENT,1,1,13,7.0,paid off,5,debt_consolidation,RENT, > 1 Year,0.45
2800,Charged Off,17000,60 months,42000,10.0,10.9723,9053,48.2,debt_consolidation,RENT,1,1,5,4.2,default,1,debt_consolidation,RENT, > 1 Year,0.5
9995,Charged Off,15000,36 months,49000,17.71,11.279,8557,54.5,credit_card,MORTGAGE,1,1,6,6.4,default,11,credit_card,MORTGAGE, > 1 Year,0.45
35808,Fully Paid,9250,36 months,27000,14.8,13.8738,10857,38.0,credit_card,RENT,1,1,10,5.8,paid off,1,credit_card,RENT, > 1 Year,0.45
19841,Charged Off,20000,36 months,60000,10.02,14.707,19473,66.9,debt_consolidation,RENT,1,1,9,4.0,default,8,debt_consolidation,RENT, > 1 Year,0.35
23095,Fully Paid,10000,60 months,145500,10.5,2.00041,12535,64.9,debt_consolidation,OWN,1,1,14,4.8,paid off,11,debt_consolidation,OWN, > 1 Year,0.55
39541,Fully Paid,4800,36 months,30000,5.0,5.9716,3486,24.7,wedding,RENT,1,1,7,6.8,paid off,7,other,RENT, > 1 Year,0.65
1825,Charged Off,2800,36 months,17760,18.04,6.53919,7515,75.9,major_purchase,OWN,1,0,8,4.8,default,0,major_purchase,OWN, < 1 Year,0.15
26229,Fully Paid,6850,36 months,53000,12.93,4.78325,17440,68.9,debt_consolidation,MORTGAGE,1,1,8,6.6,paid off,9,debt_consolidation,MORTGAGE, > 1 Year,0.45
10189,Charged Off,6000,36 months,50000,21.87,4.72416,2944,10.0,credit_card,RENT,1,1,14,5.4,default,6,credit_card,RENT, > 1 Year,0.65
43212,Fully Paid,15000,36 months,75000,24.83,7.30464,9319,26.2,debt_consolidation,MORTGAGE,1,1,17,6.2,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.75
5045,Charged Off,1800,36 months,24449,22.28,2.93018,2842,47.4,other,OWN,1,1,8,5.8,default,3,other,OWN, > 1 Year,0.6
18342,Charged Off,20800,60 months,61000,18.79,11.1807,24539,66.5,debt_consolidation,MORTGAGE,1,1,16,2.8,default,1,debt_consolidation,MORTGAGE, > 1 Year,0.5
7322,Charged Off,25000,60 months,68000,19.17,10.7756,39895,53.3,credit_card,MORTGAGE,1,1,18,4.8,default,11,credit_card,MORTGAGE, > 1 Year,0.3
39078,Fully Paid,14300,36 months,54000,30.94,10.7242,28858,53.3,credit_card,RENT,1,1,16,5.8,paid off,6,credit_card,RENT, > 1 Year,0.45
1663,Charged Off,28200,60 months,56000,21.28,10.6258,38404,90.3,debt_consolidation,RENT,1,1,7,1.4,default,8,debt_consolidation,RENT, > 1 Year,0.55
24943,Fully Paid,6250,36 months,19200,15.13,13.6,4815,94.4,other,RENT,0,1,9,3.6,paid off,5,other,RENT, > 1 Year,0.5
11877,Charged Off,14825,60 months,64000,6.71,7.44056,11875,79.7,debt_consolidation,RENT,1,1,5,2.2,default,8,debt_consolidation,RENT, > 1 Year,0.4
41868,Fully Paid,8000,36 months,40000,18.9,8.589,7192,83.6,debt_consolidation,MORTGAGE,1,1,9,5.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.4
37863,Fully Paid,5000,36 months,50004,0.36,3.83345,49,0.5,other,MORTGAGE,0,1,10,6.8,paid off,11,other,MORTGAGE, > 1 Year,0.65
11098,Charged Off,16000,60 months,70000,12.81,6.64114,13010,44.3,debt_consolidation,MORTGAGE,1,0,14,4.6,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.45
31475,Fully Paid,10000,36 months,77000,11.52,5.50597,35873,94.4,small_business,MORTGAGE,1,1,3,2.2,paid off,3,small_business,MORTGAGE, > 1 Year,0.3
41912,Fully Paid,14000,36 months,320000,5.23,1.64299,45763,39.8,debt_consolidation,MORTGAGE,1,1,10,6.8,paid off,3,debt_consolidation,MORTGAGE, > 1 Year,0.6
37674,Fully Paid,20000,36 months,91587,26.14,8.57781,10812,29.5,debt_consolidation,RENT,1,1,16,5.4,paid off,3,debt_consolidation,RENT, > 1 Year,0.55
5316,Charged Off,20000,60 months,127000,13.39,4.97112,16641,80.8,debt_consolidation,RENT,0,1,6,0.2,default,11,debt_consolidation,RENT, > 1 Year,0.25
44811,Fully Paid,10000,36 months,86600,18.75,4.58328,16973,74.8,debt_consolidation,RENT,1,1,8,5.6,paid off,6,debt_consolidation,RENT, > 1 Year,0.35
3754,Charged Off,4000,36 months,69000,15.25,2.28157,15145,45.6,debt_consolidation,RENT,1,1,18,5.6,default,11,debt_consolidation,RENT, > 1 Year,0.7
4389,Charged Off,13800,36 months,57600,17.5,9.76604,15365,70.2,debt_consolidation,RENT,1,1,6,4.6,default,3,debt_consolidation,RENT, > 1 Year,0.35
19971,Charged Off,2800,36 months,31200,2.65,3.89308,2497,96.0,car,RENT,1,1,2,3.4,default,3,major_purchase,RENT, > 1 Year,0.2
13599,Charged Off,15350,36 months,70000,17.79,8.63246,3396,21.5,debt_consolidation,RENT,1,0,12,5.4,default,11,debt_consolidation,RENT, > 1 Year,0.65
27924,Fully Paid,10600,36 months,60000,14.6,7.0536,6286,22.8,debt_consolidation,RENT,0,1,7,5.6,paid off,7,debt_consolidation,RENT, > 1 Year,0.55
42815,Fully Paid,10000,36 months,60000,3.76,6.4264,3085,5.3,small_business,RENT,1,1,8,5.2,paid off,1,small_business,RENT, > 1 Year,0.7
17777,Charged Off,3450,36 months,20000,29.82,7.5936,1062,42.5,debt_consolidation,RENT,1,1,2,3.8,default,4,debt_consolidation,RENT, > 1 Year,0.35
21707,Default,6500,36 months,75000,6.34,3.53696,3133,76.4,major_purchase,MORTGAGE,0,0,7,4.2,default,11,major_purchase,MORTGAGE, > 1 Year,0.35
32191,Fully Paid,6625,36 months,34000,10.09,7.56247,5088,51.9,credit_card,RENT,1,1,10,5.2,paid off,5,credit_card,RENT, > 1 Year,0.5
23318,Fully Paid,15000,36 months,120000,21.69,5.2226,41006,71.8,other,OWN,1,1,13,4.6,paid off,4,other,OWN, > 1 Year,0.55
1729,Charged Off,2400,36 months,99999,12.48,0.99553,0,0.0,other,RENT,1,1,5,4.8,default,6,other,RENT, > 1 Year,0.5
41027,Fully Paid,16000,60 months,85000,28.25,6.04631,5624,56.2,debt_consolidation,MORTGAGE,0,0,7,2.4,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
25226,Fully Paid,10000,36 months,90000,5.37,4.53573,1726,75.0,other,RENT,1,0,8,6.0,paid off,9,other,RENT, > 1 Year,0.3
37274,Fully Paid,8000,36 months,70000,18.48,4.70486,7862,71.5,credit_card,RENT,1,1,21,5.0,paid off,4,credit_card,RENT, > 1 Year,0.55
11340,Charged Off,5000,36 months,40000,24.45,5.0622,7466,39.7,home_improvement,MORTGAGE,0,0,11,5.8,default,0,home_improvement,MORTGAGE, < 1 Year,0.35
9976,Charged Off,28000,60 months,100000,20.62,9.37008,12061,58.8,debt_consolidation,MORTGAGE,1,1,12,3.0,default,5,debt_consolidation,MORTGAGE, > 1 Year,0.3
6314,Charged Off,5825,36 months,31000,23.74,7.81432,18703,39.6,debt_consolidation,RENT,1,1,12,4.6,default,1,debt_consolidation,RENT, > 1 Year,0.45
44335,Fully Paid,9000,60 months,58852,18.86,4.14552,5081,18.4,credit_card,MORTGAGE,1,1,21,4.2,paid off,2,credit_card,MORTGAGE, > 1 Year,0.6
37531,Fully Paid,8000,36 months,80000,18.6,4.36785,3871,59.6,small_business,MORTGAGE,1,1,6,3.4,paid off,11,small_business,MORTGAGE, > 1 Year,0.5
16688,Charged Off,6850,36 months,32281,9.74,9.1131,7762,64.7,debt_consolidation,RENT,1,1,6,5.0,default,8,debt_consolidation,RENT, > 1 Year,0.6
7462,Charged Off,10000,36 months,50000,18.65,7.9704,9387,77.6,debt_consolidation,MORTGAGE,0,1,9,5.6,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.6
22234,Charged Off,10850,36 months,26000,29.22,17.1545,11644,82.6,credit_card,RENT,0,1,15,4.4,default,1,credit_card,RENT, > 1 Year,0.3
29989,Fully Paid,20000,36 months,75000,14.03,10.647,6733,80.2,debt_consolidation,RENT,1,1,7,5.6,paid off,3,debt_consolidation,RENT, > 1 Year,0.4
44093,Fully Paid,10000,36 months,48000,7.97,8.14,10620,28.9,credit_card,RENT,1,1,3,5.6,paid off,1,credit_card,RENT, > 1 Year,0.75
8633,Charged Off,19075,60 months,43200,13.67,11.8806,16029,66.2,debt_consolidation,MORTGAGE,1,0,9,5.8,default,0,debt_consolidation,MORTGAGE, < 1 Year,0.4
14049,Charged Off,12175,36 months,50000,24.55,9.72216,9171,98.6,debt_consolidation,MORTGAGE,1,1,8,5.6,default,6,debt_consolidation,MORTGAGE, > 1 Year,0.15
13662,Default,18600,60 months,44745,14.14,13.9108,11463,44.8,home_improvement,RENT,1,0,11,3.0,default,11,home_improvement,RENT, > 1 Year,0.65
19132,Charged Off,14000,36 months,70000,23.45,8.09931,19359,36.9,debt_consolidation,RENT,1,1,17,5.8,default,3,debt_consolidation,RENT, > 1 Year,0.3
15274,Charged Off,12000,36 months,100000,11.11,4.38276,2232,15.7,debt_consolidation,MORTGAGE,1,1,12,6.2,default,6,debt_consolidation,MORTGAGE, > 1 Year,0.6
30994,Fully Paid,5000,36 months,105000,14.09,1.7824,3272,5.8,car,MORTGAGE,1,1,15,6.4,paid off,1,major_purchase,MORTGAGE, > 1 Year,0.55
30667,Fully Paid,12000,36 months,72000,10.91,6.08717,5018,22.8,home_improvement,MORTGAGE,1,1,5,6.2,paid off,11,home_improvement,MORTGAGE, > 1 Year,0.6
22457,Charged Off,8350,36 months,55000,28.46,6.72153,9958,47.0,debt_consolidation,RENT,1,1,19,4.0,default,3,debt_consolidation,RENT, > 1 Year,0.55
6705,Charged Off,2500,36 months,48000,16.73,2.44225,27641,85.0,medical,RENT,1,1,9,1.2,default,11,medical,RENT, > 1 Year,0.45
39758,Fully Paid,5000,36 months,75000,2.96,2.73344,8634,73.8,debt_consolidation,MORTGAGE,1,1,4,4.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
28439,Fully Paid,14000,60 months,70000,8.18,6.03857,7370,63.5,debt_consolidation,RENT,1,1,9,3.4,paid off,5,debt_consolidation,RENT, > 1 Year,0.3
43387,Fully Paid,16000,60 months,30000,10.88,14.4608,319,12.8,other,MORTGAGE,1,1,2,6.0,paid off,2,other,MORTGAGE, > 1 Year,0.6
36035,Fully Paid,12000,36 months,62000,17.55,7.71329,20085,72.2,credit_card,MORTGAGE,1,1,10,5.6,paid off,7,credit_card,MORTGAGE, > 1 Year,0.55
45273,Fully Paid,25000,60 months,60000,26.54,14.626,23086,76.7,debt_consolidation,RENT,1,1,15,0.4,paid off,11,debt_consolidation,RENT, > 1 Year,0.4
33242,Fully Paid,24125,60 months,55000,21.84,13.0787,5785,18.0,credit_card,MORTGAGE,1,1,14,3.6,paid off,11,credit_card,MORTGAGE, > 1 Year,0.65
27901,Fully Paid,3425,36 months,30000,3.44,4.1784,257,2.8,major_purchase,OWN,1,1,5,6.6,paid off,1,major_purchase,OWN, > 1 Year,0.75
43053,Fully Paid,3000,36 months,984000,0.29,0.117402,221,1.4,other,RENT,1,0,5,5.6,paid off,11,other,RENT, > 1 Year,0.55
15151,Charged Off,9000,36 months,80000,27.03,4.42875,35950,46.2,debt_consolidation,MORTGAGE,1,1,13,5.4,default,8,debt_consolidation,MORTGAGE, > 1 Year,0.35
15297,Charged Off,6000,36 months,65000,14.89,3.80363,25779,82.9,home_improvement,MORTGAGE,1,1,8,4.2,default,11,home_improvement,MORTGAGE, > 1 Year,0.65
33416,Fully Paid,12000,36 months,108000,6.29,4.17211,7987,31.8,debt_consolidation,RENT,1,1,10,6.8,paid off,6,debt_consolidation,RENT, > 1 Year,0.7
42705,Fully Paid,12000,60 months,116000,9.72,3.01097,24945,95.2,debt_consolidation,MORTGAGE,0,1,10,4.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
28794,Fully Paid,10000,36 months,60000,24.7,6.66,17809,46.4,other,RENT,1,1,10,5.8,paid off,4,other,RENT, > 1 Year,0.7
10784,Charged Off,6000,36 months,72000,24.06,3.43383,17544,68.0,debt_consolidation,OWN,0,1,11,4.2,default,8,debt_consolidation,OWN, > 1 Year,0.2
2865,Charged Off,14000,60 months,80004,13.86,4.78446,5797,38.1,debt_consolidation,MORTGAGE,1,1,7,4.4,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
32843,Fully Paid,28100,60 months,55000,22.23,15.5653,19587,82.3,credit_card,RENT,1,1,7,2.2,paid off,11,credit_card,RENT, > 1 Year,0.45
31389,Fully Paid,10000,36 months,60000,14.88,6.5612,4287,18.2,home_improvement,OWN,0,1,11,5.4,paid off,6,home_improvement,OWN, > 1 Year,0.55
35125,Fully Paid,15000,36 months,36000,13.07,16.367,11720,29.1,credit_card,RENT,1,1,27,5.4,paid off,5,credit_card,RENT, > 1 Year,0.55
11387,Charged Off,8975,36 months,26000,22.48,12.9618,9412,39.9,debt_consolidation,MORTGAGE,1,1,9,6.8,default,6,debt_consolidation,MORTGAGE, > 1 Year,0.45
16772,Charged Off,21000,36 months,100000,15.59,8.83476,6157,77.9,debt_consolidation,RENT,1,1,7,4.6,default,11,debt_consolidation,RENT, > 1 Year,0.35
2117,Charged Off,6000,60 months,24398,2.16,7.3565,565,37.7,small_business,RENT,1,1,5,2.6,default,1,small_business,RENT, > 1 Year,0.7
4837,Charged Off,9800,36 months,62000,23.92,6.46335,29330,57.3,debt_consolidation,OWN,1,1,7,5.0,default,3,debt_consolidation,OWN, > 1 Year,0.55
38873,Fully Paid,8875,36 months,29124,19.53,12.7993,21894,99.5,debt_consolidation,MORTGAGE,1,1,7,2.2,paid off,1,debt_consolidation,MORTGAGE, > 1 Year,0.4
33139,Fully Paid,16000,36 months,20533,26.88,17.6718,17741,68.2,debt_consolidation,OWN,1,1,5,3.8,paid off,1,debt_consolidation,OWN, > 1 Year,0.35
19654,Charged Off,13475,36 months,60000,17.85,9.777,27820,90.6,debt_consolidation,OWN,1,1,19,3.6,default,11,debt_consolidation,OWN, > 1 Year,0.3
15923,Charged Off,3600,36 months,44000,23.1,3.41864,28571,91.9,debt_consolidation,OWN,1,1,14,4.4,default,11,debt_consolidation,OWN, > 1 Year,0.3
22416,Charged Off,14400,60 months,53275,11.2,7.37862,2868,20.0,debt_consolidation,MORTGAGE,1,1,9,6.0,default,0,debt_consolidation,MORTGAGE, < 1 Year,0.55
