Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
30000,3,69000,8.61,18.1656,19109,71.0,Deuda renovable,Hipoteca,0,0,9,4.4,paid off,6
5000,3,45000,9.73,4.57867,8395,70.0,Deuda,Alquiler,0,0,6,4.2,default,2
35000,5,80000,30.33,14.6406,48128,83.4,Deuda renovable,Hipoteca,0,0,22,3.0,paid off,3
5000,3,26000,22.38,7.92462,6198,41.6,Deuda,Alquiler,0,0,10,4.2,default,2
20000,3,74000,15.55,10.8795,22739,62.5,Deuda,Alquiler,0,0,6,6.0,paid off,1
12250,3,25000,19.5,21.2549,13955,72.3,Deuda,Hipoteca,0,0,9,3.4,default,1
5000,3,30000,24.72,6.7864,5252,97.3,Deuda,Alquiler,0,0,9,4.2,paid off,3
12000,5,48000,31.53,7.5465,9786,51.0,Deuda renovable,Hipoteca,0,0,11,3.2,default,10
20000,3,160000,8.6,4.83938,26435,33.9,Deuda,Alquiler,0,0,10,5.2,paid off,4
5000,3,86760,2.99,2.41715,7313,75.9,Compra,Hipoteca,0,1,7,3.6,paid off,0
35000,5,83000,7.13,14.0335,14523,94.3,Deuda,Alquiler,0,0,6,2.8,paid off,6
30000,5,69996,24.4,12.7187,52473,95.8,Deuda,Alquiler,0,0,9,3.4,paid off,11
10000,3,46000,10.83,8.958,7528,55.4,Deuda,Hipoteca,0,0,6,4.4,paid off,0
12800,3,52000,9.62,9.62169,13672,50.1,Deuda,Hipoteca,0,0,13,5.4,paid off,6
12000,3,125000,9.96,3.69936,5976,41.5,Deuda,Hipoteca,0,0,12,5.2,paid off,11
9000,3,53000,19.75,6.76732,11971,54.4,Deuda renovable,Hipoteca,1,0,12,5.6,paid off,9
13250,3,75000,0.8,7.61984,1321,3.9,Deuda,Hipoteca,1,0,7,3.8,paid off,4
30000,3,74000,21.13,18.6978,16316,96.5,Deuda,Alquiler,0,0,11,3.0,default,1
14000,3,71700,20.1,8.11799,29469,83.5,Deuda,Alquiler,0,0,7,3.4,paid off,2
12000,3,62000,21.11,7.82458,18810,69.2,Deuda,Alquiler,0,0,14,4.2,paid off,11
18000,5,50000,18.98,11.0998,15483,54.8,Mudanza,Alquiler,0,0,8,3.8,default,11
9000,3,39000,5.08,9.26277,26233,62.9,Deuda,Hipoteca,0,1,9,3.6,default,9
18475,5,70632,30.63,7.3019,22403,59.9,Deuda,Hipoteca,0,0,12,4.2,default,11
2000,3,34500,16.56,2.30122,3246,54.1,Deuda renovable,Propio,1,0,5,5.6,paid off,11
6100,3,32000,12.0,8.754,913,12.9,Deuda,Alquiler,0,0,4,3.0,default,1
5200,3,34000,21.88,5.82776,8532,72.9,Deuda,Hipoteca,0,0,4,7.0,default,9
6000,3,51996,18.67,4.51719,6284,36.5,No declara,Propio,0,0,19,5.4,paid off,8
7200,3,50000,12.55,5.48712,11144,63.0,Deuda renovable,Hipoteca,0,0,10,7.0,paid off,5
10000,3,53000,20.81,8.30536,8038,88.3,Deuda,Alquiler,0,0,9,3.8,default,3
25000,5,102408,3.47,6.66253,15280,53.6,Deuda renovable,Hipoteca,0,0,9,4.6,paid off,11
15000,3,97200,18.21,6.60148,37576,93.5,Deuda,Alquiler,0,0,11,3.6,default,4
3500,3,48000,13.88,2.927,11632,87.5,Compra,Hipoteca,0,0,6,6.0,paid off,8
2500,3,73664,6.81,1.35257,2914,31.0,Bien de Capital,Alquiler,0,0,5,5.6,paid off,11
13750,3,62000,10.82,9.59071,2047,97.5,Negocio,Hipoteca,1,0,16,3.2,default,11
16000,3,91000,26.93,7.05745,41095,58.6,Deuda,Alquiler,0,0,22,6.0,default,11
19000,5,94020,1.75,5.28717,7411,24.7,Bien de Capital,Hipoteca,0,0,11,5.6,default,11
4000,3,28000,23.4,5.58429,3522,35.9,Deuda,Hipoteca,0,0,21,5.4,paid off,8
8000,3,57000,17.43,5.17116,9034,25.6,Deuda,Alquiler,0,0,10,6.4,paid off,3
8000,3,28800,24.5,10.3704,4815,54.7,Deuda,Alquiler,0,0,9,6.8,paid off,6
6000,3,45000,23.07,5.17493,2122,41.6,Deuda,Alquiler,0,1,10,5.2,default,1
26000,5,86000,19.05,8.37586,21871,40.8,Deuda,Hipoteca,0,0,18,4.2,paid off,11
20000,3,80000,15.36,9.52605,16985,47.6,Deuda,Hipoteca,0,0,10,7.0,paid off,6
9000,3,46200,11.12,7.54208,8692,50.8,Bien de Capital,Alquiler,0,0,6,5.2,paid off,6
15000,3,54000,18.73,11.5896,12361,63.1,Deuda,Alquiler,0,0,6,3.4,default,11
5500,3,120000,32.16,1.9683,30133,62.9,Evento,Propio,1,0,14,5.0,default,11
20000,3,135000,2.08,5.85093,13650,78.0,Evento,Hipoteca,0,0,5,6.0,paid off,3
20000,3,80000,0.22,9.6114,464,18.6,Otros,Propio,0,0,4,5.4,default,11
12250,5,46998,27.28,8.9077,15102,41.8,Deuda,Propio,0,0,12,1.2,default,11
18000,5,63000,7.87,9.06648,5300,96.4,Deuda,Hipoteca,1,0,8,2.8,paid off,3
12000,3,85000,16.79,5.71722,19960,27.1,Deuda renovable,Alquiler,0,0,18,5.8,paid off,11
30000,3,70000,21.94,17.982,30619,62.9,Deuda,Alquiler,1,0,17,4.6,default,11
3000,3,12996,5.45,8.90766,1470,21.6,Deuda,Propio,0,0,5,5.4,default,1
10000,3,81000,2.49,5.08281,5082,91.3,Otros,Hipoteca,0,0,7,4.4,paid off,4
3500,3,63816,13.97,2.11226,931,12.4,No declara,Alquiler,0,0,10,5.2,paid off,5
10000,3,45000,8.64,5.09493,7051,49.2,Deuda renovable,Hipoteca,0,0,8,6.4,paid off,6
8200,3,55000,9.91,6.44749,10285,47.0,Deuda renovable,Hipoteca,0,0,10,3.2,paid off,3
5000,3,60000,20.48,3.1292,23426,33.7,No declara,Hipoteca,0,0,13,6.8,paid off,11
10000,3,68000,11.4,6.05982,5658,55.5,Deuda,Alquiler,0,0,23,4.4,paid off,5
5000,3,82800,16.87,2.59043,0,0.0,Inversion,Hipoteca,1,1,3,2.6,default,11
8500,3,53000,7.81,6.75487,6373,96.6,Deuda,Alquiler,0,1,6,4.8,paid off,1
2500,3,45000,11.07,2.17147,6131,45.8,Inversion,Hipoteca,0,0,5,5.4,paid off,2
4375,3,25000,18.24,6.792,16464,44.5,Deuda,Alquiler,0,0,7,5.2,default,4
6500,3,60000,32.12,4.685,15720,48.7,Vacaciones,Alquiler,0,0,15,3.2,default,11
17325,5,45602,19.21,10.169,10559,45.1,Deuda,Hipoteca,0,0,7,5.6,paid off,1
35000,3,112000,15.59,13.1118,23123,90.3,Deuda,Hipoteca,1,0,11,5.0,default,11
8750,3,118000,16.41,2.97641,11593,77.3,Compra,Alquiler,0,0,8,6.0,default,8
14100,3,40000,32.98,15.7872,13636,66.5,Deuda,Alquiler,0,0,15,4.0,default,2
6350,3,73000,23.67,3.63452,21871,81.6,Deuda renovable,Hipoteca,0,0,11,4.4,default,11
10625,3,49450,20.97,9.90722,6977,89.4,Deuda,Alquiler,1,0,8,3.0,default,11
35000,3,400000,5.39,3.68115,36081,93.0,Deuda renovable,Hipoteca,0,0,12,4.6,default,1
8400,3,51996,12.44,6.62497,3139,84.8,Deuda,Alquiler,0,0,6,4.6,paid off,9
8000,5,67000,15.73,3.07128,13776,38.1,Deuda,Alquiler,0,0,7,5.2,default,2
11925,3,90000,26.41,4.882,19875,54.6,Deuda,Hipoteca,0,0,8,6.4,paid off,5
10000,3,105000,9.57,3.90549,1979,15.3,Mudanza,Hipoteca,1,0,12,4.2,paid off,11
30000,5,80000,27.74,12.7895,27443,86.8,Deuda renovable,Propio,0,0,9,3.0,default,5
7000,3,66000,11.68,4.46709,6719,42.0,Deuda renovable,Hipoteca,1,1,13,4.8,paid off,11
8675,3,23000,27.21,15.577,5000,75.8,Deuda renovable,Hipoteca,0,0,12,4.8,default,6
6000,3,75000,18.06,3.22032,18768,66.6,No declara,Propio,0,0,9,6.0,paid off,6
29700,5,67000,17.17,12.7417,16195,44.3,Deuda,Propio,0,0,12,4.4,default,9
28100,5,70500,22.52,12.5976,18924,63.5,Deuda,Hipoteca,0,0,15,4.0,default,9
4550,3,72000,3.33,2.59117,3172,30.5,Deuda renovable,Alquiler,0,1,6,4.6,paid off,8
8000,3,66000,30.07,4.74418,1386,20.4,Deuda,Alquiler,0,0,9,5.4,paid off,9
15850,3,40000,15.57,17.4831,13927,95.4,Deuda,Alquiler,0,0,8,4.0,default,8
14500,5,80000,8.4,5.0598,23837,67.9,Deuda,Hipoteca,0,0,8,4.2,default,1
12800,3,56000,24.66,9.16543,11869,72.8,Deuda,Alquiler,0,0,14,5.8,paid off,1
35000,3,85000,18.03,17.1264,1179,15.0,Deuda,Alquiler,1,0,16,5.0,paid off,2
35000,5,270000,12.9,4.26716,40299,89.5,Deuda,Hipoteca,0,0,12,1.6,default,4
13375,3,75000,9.06,7.78944,6645,59.3,Hipoteca,Hipoteca,1,0,6,3.4,default,11
12000,3,60000,9.34,7.707,7556,34.5,Deuda,Alquiler,0,0,5,5.2,paid off,6
15825,3,84000,6.34,7.90457,7517,36.5,Otros,Hipoteca,0,1,12,5.0,default,11
12000,3,75000,8.38,6.65488,16601,90.7,Deuda,Hipoteca,1,0,5,5.0,paid off,10
2000,3,91200,23.61,0.867763,13203,53.9,Inversion,Hipoteca,0,0,14,5.8,paid off,11
10000,3,60000,5.95,6.6544,10752,65.6,Deuda,Propio,0,0,5,5.6,paid off,5
35000,3,150000,6.62,10.6182,30429,96.9,Deuda,Hipoteca,1,0,7,2.8,default,11
12000,3,75000,21.51,6.17376,29581,87.9,Deuda,Hipoteca,0,0,9,5.2,default,11
35000,5,145000,11.09,7.13503,40692,49.1,Deuda,Hipoteca,0,0,15,3.2,paid off,11
10400,3,42000,25.43,10.7083,26772,67.3,Deuda,Alquiler,0,0,20,3.2,default,4
5000,3,43000,13.48,4.61526,3007,50.1,No declara,Alquiler,0,0,3,5.6,paid off,11
10000,3,86582,5.82,4.53683,9757,69.2,Deuda renovable,Hipoteca,0,0,9,5.4,paid off,10
27050,3,80000,8.16,14.7812,6699,41.4,Deuda,Alquiler,0,1,7,3.4,paid off,8
10000,3,30000,9.96,13.7356,7792,89.6,Deuda renovable,Alquiler,0,0,4,4.2,default,2
27000,5,83004,14.62,10.0165,32555,66.2,Deuda,Hipoteca,0,0,7,4.0,paid off,7
9000,3,40000,12.42,8.5785,739,2.1,No declara,Propio,0,0,16,7.0,paid off,2
22000,3,68614,31.78,13.737,16507,77.1,Deuda renovable,Hipoteca,0,0,15,5.0,default,5
16000,5,60000,22.76,8.222,24619,70.9,Deuda,Hipoteca,0,0,15,3.8,default,3
7000,3,39300,22.69,6.85893,14075,62.8,Deuda,Hipoteca,1,0,8,5.6,paid off,10
8000,3,50000,17.06,6.73128,13420,64.2,Deuda renovable,Alquiler,0,0,13,4.6,paid off,6
10000,3,72000,13.45,5.70367,18376,61.9,Inversion,Propio,0,0,13,6.0,paid off,11
9200,3,39500,28.75,9.73124,21526,45.4,Deuda renovable,Hipoteca,0,0,13,4.8,paid off,11
15000,3,120000,7.71,4.7275,18241,36.0,Negocio,Hipoteca,1,0,13,7.0,paid off,11
16750,5,55000,20.4,9.43004,26699,66.9,Deuda,Hipoteca,0,0,15,3.6,default,2
16800,5,50000,5.09,8.96712,16259,20.3,Deuda,Alquiler,0,0,11,5.6,paid off,11
5000,3,45204,11.12,4.26015,4637,12.6,No declara,Hipoteca,0,0,14,7.0,paid off,5
9600,3,106000,22.45,3.61596,32073,80.1,Deuda,Hipoteca,1,0,15,5.6,default,11
5550,3,32000,22.37,7.63462,4152,86.5,Deuda,Alquiler,0,0,5,3.8,default,11
10400,3,62662,8.37,6.53372,13328,32.1,Deuda,Alquiler,0,0,17,5.4,paid off,7
19200,3,36000,0.33,20.829,89,1.6,Deuda,Alquiler,0,0,2,4.4,default,3
8000,3,54000,12.22,5.71644,14234,65.9,Deuda renovable,Alquiler,0,0,9,5.2,paid off,3
6000,3,58000,3.62,4.0051,5750,30.3,Deuda,Hipoteca,0,1,7,5.2,paid off,11
22000,5,91000,10.63,7.2898,16065,81.6,Deuda,Alquiler,1,0,6,2.8,default,5
9000,3,68000,21.62,5.28441,12665,62.7,No declara,Alquiler,0,0,7,5.6,default,7
2000,3,25000,17.14,3.44976,1484,12.6,No declara,Propio,0,0,3,3.2,default,11
8000,3,50000,21.67,7.10808,7015,81.6,Mudanza,Alquiler,0,0,10,4.0,default,4
10750,3,32000,24.03,15.2895,4286,45.1,Deuda,Alquiler,1,0,10,2.6,default,9
7200,3,60000,12.12,4.8514,4373,45.1,Deuda renovable,Hipoteca,0,0,9,5.8,paid off,4
2600,3,42000,16.91,2.55286,4139,52.4,No declara,Propio,1,1,14,2.8,default,11
3600,3,32000,24.04,4.76588,6643,73.0,Otros,Alquiler,0,1,22,3.4,default,7
9800,3,107000,9.67,3.48998,13380,52.6,Evento,Alquiler,0,0,11,7.0,paid off,3
4800,3,30000,23.2,6.502,18298,27.7,Deuda renovable,Alquiler,0,0,11,4.8,paid off,1
10750,3,45000,28.77,8.93307,5692,37.1,Negocio,Alquiler,0,0,11,6.6,paid off,3
7000,3,57000,18.15,5.31074,12307,65.8,Deuda,Alquiler,0,0,11,3.2,paid off,1
10000,3,45000,33.25,8.9992,8997,73.7,Deuda renovable,Alquiler,0,0,8,5.8,paid off,6
4000,3,82000,24.92,1.82415,38859,35.4,Inversion,Hipoteca,0,0,16,6.6,paid off,11
9600,3,52100,24.67,7.66088,3175,56.7,Deuda,Alquiler,1,0,7,3.4,default,5
4500,3,66000,23.95,2.67836,11722,87.5,Deuda,Alquiler,0,0,6,5.6,default,11
6250,3,47283,31.29,5.39687,10989,43.4,Deuda,Hipoteca,1,0,20,4.2,default,0
17450,3,65000,21.47,10.6986,29302,34.8,Deuda,Propio,0,0,19,5.6,paid off,6
8000,3,80000,5.72,4.2945,131,65.5,Inversion,Hipoteca,0,0,4,3.6,paid off,9
21600,3,104000,10.91,7.5855,10767,21.5,Deuda,Alquiler,0,0,10,6.2,paid off,7
17050,5,38000,32.9,13.8341,26454,67.0,Deuda renovable,Alquiler,0,0,4,3.4,default,1
8000,3,31000,3.57,9.69019,2213,3.9,Inversion,Propio,0,0,7,6.8,paid off,11
3225,3,14000,18.69,9.144,7419,86.3,Deuda,Hipoteca,0,0,8,5.6,default,5
12000,3,39000,16.25,13.572,11000,98.2,Deuda,Propio,0,0,4,3.6,default,9
7750,3,30000,25.76,10.8392,8358,46.4,Deuda,Alquiler,0,0,6,4.6,default,11
11000,3,34000,9.03,13.5176,9024,59.8,Deuda,Alquiler,0,0,10,4.4,default,2
31825,5,125000,16.64,8.74675,38448,70.1,Deuda,Alquiler,0,0,15,1.8,default,1
8000,3,45000,14.91,6.77413,7478,19.7,Deuda renovable,Alquiler,0,1,11,7.0,paid off,0
9000,3,68500,5.2,5.09939,9884,17.5,Deuda,Hipoteca,0,0,18,5.2,paid off,11
35000,3,100000,18.05,14.4508,27376,68.1,Deuda,Alquiler,1,0,13,4.4,paid off,5
10000,3,80000,3.45,5.66295,3287,47.0,Deuda,Alquiler,0,0,4,2.4,default,5
30000,3,90000,12.74,12.5161,22877,16.6,Inversion,Hipoteca,0,0,15,6.8,paid off,9
8050,3,66000,18.36,5.18855,3759,79.0,No declara,Hipoteca,0,1,6,3.2,paid off,4
4000,3,40000,11.13,3.9567,1822,24.0,Otros,Alquiler,0,0,7,5.8,paid off,3
20000,3,60000,15.47,13.927,7732,55.6,Inversion,Propio,0,0,11,4.6,paid off,7
6000,3,40000,8.49,6.2361,2998,19.1,Compra,Hipoteca,0,0,16,3.4,default,11
24000,5,80000,11.2,9.09675,30267,55.8,Deuda renovable,Alquiler,0,0,16,3.2,default,11
10000,3,35000,22.05,11.2231,8752,83.4,Deuda renovable,Hipoteca,0,0,12,5.6,paid off,4
13250,3,37500,23.26,14.3866,14923,63.9,Deuda renovable,Alquiler,0,0,10,4.2,paid off,7
4800,5,72000,14.32,2.02633,2306,45.2,Deuda renovable,Hipoteca,0,0,6,3.0,paid off,5
12000,3,70000,14.08,7.87234,20201,64.1,Deuda,Propio,0,0,12,3.0,default,11
3600,3,32000,5.33,4.55588,0,0.0,Compra,Alquiler,1,0,2,5.8,paid off,8
35000,3,100000,20.61,13.4873,25415,39.0,Deuda,Hipoteca,0,0,12,5.2,paid off,11
25000,5,100000,17.93,7.7196,34033,94.8,Deuda,Alquiler,0,0,9,1.4,default,11
26000,5,80000,15.27,9.44265,15398,38.5,Deuda,Hipoteca,1,0,11,4.6,paid off,1
20000,3,120000,6.18,6.6,5083,54.1,Deuda,Alquiler,0,0,4,5.6,default,11
20000,3,120000,7.04,6.9606,20087,94.7,Deuda,Hipoteca,1,0,6,3.6,paid off,5
12000,3,72000,14.95,7.2075,6768,69.8,Deuda,Alquiler,0,0,13,3.2,default,9
15000,3,62000,15.69,10.1512,11305,35.3,Inversion,Hipoteca,1,0,10,4.6,default,8
15000,3,41000,24.16,14.6072,7116,29.8,Deuda renovable,Alquiler,0,1,17,5.6,paid off,6
4750,3,19200,22.69,9.83687,11023,79.3,Deuda,Alquiler,0,0,4,5.6,paid off,11
28000,3,129000,16.85,8.2706,7902,38.9,Deuda,Hipoteca,0,0,6,7.0,paid off,10
12000,3,43000,21.46,11.1215,17519,64.9,Deuda,Hipoteca,0,0,10,5.6,default,9
8400,3,48000,25.68,7.3635,6703,88.2,Deuda,Alquiler,0,0,12,4.8,default,11
9600,3,36000,20.37,10.9883,12933,49.7,Deuda,Alquiler,1,0,14,4.2,paid off,8
1000,3,60000,0.0,0.711,0,0.0,No declara,Alquiler,0,0,4,5.0,default,2
6400,3,69000,16.7,3.71565,4871,49.0,Deuda,Hipoteca,0,1,12,5.8,paid off,11
10000,3,96000,16.66,4.25525,2280,13.9,Inversion,Alquiler,0,0,13,5.0,default,11
10000,3,66384,16.12,5.65474,6034,27.7,Deuda renovable,Hipoteca,0,0,10,7.0,paid off,4
24000,5,61300,17.72,10.8372,30166,77.0,Deuda,Hipoteca,0,0,7,4.4,paid off,7
13150,5,45000,23.01,9.01013,16407,46.9,No declara,Alquiler,0,0,9,3.4,default,11
2925,5,27600,12.3,3.2287,1104,55.2,Deuda,Alquiler,0,0,9,2.2,default,5
20500,3,55000,31.31,14.8815,12093,46.0,Deuda renovable,Hipoteca,0,0,16,5.6,default,6
14325,3,48081,9.79,12.3307,10377,48.0,Deuda,Hipoteca,1,1,11,4.6,paid off,5
14125,5,36000,18.27,11.0363,8688,44.8,Deuda,Alquiler,0,0,11,4.2,default,5
10625,3,85000,3.47,5.38984,6078,67.5,Deuda,Alquiler,0,0,9,3.2,default,11
19200,5,60000,16.54,8.7826,11370,34.0,Deuda,Hipoteca,0,0,8,4.2,paid off,11
15000,3,210000,7.7,2.77223,19698,37.2,Deuda,Hipoteca,0,1,15,5.2,default,4
9000,3,43200,5.97,7.625,11810,43.3,Deuda renovable,Alquiler,0,0,10,6.6,paid off,1
16850,5,63000,33.68,9.32667,40381,70.8,Deuda,Propio,0,0,18,1.6,paid off,9
3000,3,40000,8.5,3.1554,603,45.1,Deuda,Hipoteca,1,0,5,4.6,default,3
20000,3,84550,30.77,10.228,29382,88.8,Deuda,Hipoteca,0,0,18,3.2,default,8
6000,3,51000,22.02,4.91553,11452,78.4,Deuda,Alquiler,0,0,16,4.4,default,11
6850,3,32281,9.74,9.1131,7762,64.7,Deuda,Alquiler,0,0,6,5.0,default,8
17475,3,73000,10.22,9.55775,21112,83.3,Deuda,Hipoteca,0,0,9,5.6,default,11
9000,3,56000,16.95,6.29036,7171,43.2,Deuda,Alquiler,0,0,17,5.4,default,11
9600,3,77592,30.44,4.9918,10793,35.3,Deuda renovable,Hipoteca,1,0,21,5.8,paid off,11
7000,3,48000,15.45,5.82275,7571,39.6,Deuda,Alquiler,0,0,8,5.6,paid off,3
18550,3,42000,13.21,17.634,14436,78.5,Deuda,Alquiler,0,0,6,5.6,default,1
4000,3,31000,2.88,5.54129,1708,32.8,Bien de Capital,Propio,1,0,8,5.0,paid off,5
12000,3,45000,17.2,10.1611,13799,47.1,Deuda renovable,Alquiler,0,0,8,7.0,default,2
12000,3,62000,6.21,8.37,10867,61.7,Inversion,Hipoteca,0,0,9,3.2,default,6
15000,5,55000,20.68,8.5656,27413,76.4,Deuda,Alquiler,0,0,13,2.6,default,6
4525,3,55000,17.83,3.38204,3978,72.3,Deuda,Hipoteca,0,0,6,4.4,paid off,2
12000,3,37500,21.41,12.5245,14160,74.1,Deuda,Alquiler,0,0,9,5.8,paid off,6
4700,3,85000,2.71,2.01953,2520,13.6,Deuda,Alquiler,0,0,7,6.2,paid off,1
10000,3,58000,21.08,7.25359,12409,54.7,Deuda,Alquiler,0,0,17,4.6,paid off,5
19650,3,63240,24.98,14.9378,10987,69.1,Deuda,Hipoteca,0,1,16,2.0,paid off,11
10000,3,114000,15.39,3.52284,141532,97.2,Deuda,Hipoteca,0,0,10,4.2,paid off,11
1700,3,37250,3.74,1.9738,2692,36.9,Compra,Alquiler,0,0,6,3.2,paid off,1
9600,3,96000,10.45,4.13713,6193,27.0,No declara,Alquiler,0,0,4,3.2,paid off,1
20000,3,60000,13.2,13.3088,11563,52.6,Deuda,Hipoteca,0,0,7,5.6,default,5
4700,3,30000,17.4,6.2436,4341,59.5,Deuda,Hipoteca,0,0,8,5.6,paid off,10
20500,3,58240,23.04,16.219,5474,68.4,No declara,Hipoteca,0,0,11,2.6,default,10
5100,3,60000,12.06,3.1318,3660,66.5,Deuda renovable,Hipoteca,0,0,7,6.4,paid off,11
6350,3,18720,8.01,14.2327,716,7.2,Deuda,Propio,0,0,6,3.2,paid off,7
4800,3,80000,6.38,2.39565,6,0.1,Bien de Capital,Alquiler,0,0,4,5.6,paid off,4
25000,5,700053,2.14,1.08659,29240,84.3,Deuda,Hipoteca,0,0,10,3.0,default,11
20000,3,50000,31.7,16.4825,21412,52.6,Deuda,Hipoteca,0,1,19,4.2,paid off,8
27300,3,76000,22.71,16.4599,16245,86.9,No declara,Hipoteca,0,0,12,2.8,paid off,11
35000,3,130000,10.98,10.9029,24230,35.9,Deuda,Hipoteca,0,0,17,5.8,paid off,7
5200,3,55000,15.56,3.70058,12284,52.3,Deuda,Hipoteca,0,0,10,5.4,default,10
7000,3,116000,8.96,2.20397,2377,6.2,Inversion,Hipoteca,0,0,13,6.2,paid off,2
12000,3,65000,25.35,6.80215,10904,35.9,Deuda,Hipoteca,0,0,12,6.4,paid off,11
15200,5,43000,21.27,10.3607,2456,46.3,Deuda,Alquiler,0,0,8,4.8,paid off,11
10000,3,40000,24.66,9.8418,7350,38.1,Deuda,Alquiler,0,0,8,5.4,default,3
14600,5,65000,16.04,6.50474,22532,92.7,Deuda,Hipoteca,0,0,16,3.8,paid off,11
35000,3,120366,15.33,13.0122,43665,89.1,Deuda,Alquiler,1,0,6,1.2,default,8
5000,3,55000,4.19,3.79833,5694,81.3,Deuda,Hipoteca,1,0,7,4.4,default,11
11225,3,32090,22.48,14.2792,14140,47.8,Bien de Capital,Alquiler,0,1,10,6.0,default,5
4200,3,20000,9.66,8.8962,3501,85.4,Deuda,Propio,0,0,4,5.0,default,3
12875,3,45400,23.05,12.8212,9236,79.6,Deuda renovable,Hipoteca,0,0,14,2.2,default,0
3200,3,110000,20.32,1.10858,22365,63.9,Deuda,Hipoteca,0,1,11,7.0,default,7
13725,5,80000,7.18,4.5267,26859,63.6,Negocio,Hipoteca,0,0,9,5.8,default,9
22250,3,50000,23.86,18.3288,19074,74.2,Deuda,Alquiler,0,0,7,4.2,default,2
11700,3,34000,22.38,15.0847,7448,62.1,Deuda,Alquiler,0,0,10,3.6,default,11
1800,3,23000,5.69,3.06313,4223,84.5,Deuda,Alquiler,0,0,4,5.4,default,7
1000,3,26000,29.45,1.60708,1748,37.2,Deuda,Hipoteca,0,0,9,4.4,paid off,7
15000,5,81012,5.08,5.20116,9954,48.1,Deuda,Hipoteca,0,1,7,4.4,paid off,11
35000,5,80000,34.02,13.266,70231,68.1,Deuda,Hipoteca,0,0,17,3.2,default,7
4800,3,110000,11.53,1.79815,4304,54.5,No declara,Hipoteca,1,0,6,4.2,default,11
15500,5,68000,22.94,6.59524,53856,94.3,Deuda,Hipoteca,0,0,9,3.2,paid off,1
16000,5,50000,16.79,9.13344,9617,76.3,Deuda renovable,Alquiler,0,0,8,5.0,paid off,3
7400,3,86000,13.6,3.52856,1839,18.2,Deuda,Alquiler,0,0,15,4.2,default,2
16425,5,45684,33.44,12.5374,15638,57.3,Deuda,Propio,1,0,14,1.6,default,6
3200,3,44000,17.92,2.73491,849,10.7,Negocio,Alquiler,0,0,9,6.6,paid off,2
8000,3,78500,4.87,4.12005,5357,65.3,Deuda,Alquiler,0,0,11,5.8,paid off,4
27575,5,70000,19.99,12.2755,41151,48.4,Deuda,Alquiler,0,0,11,3.8,default,11
30000,3,93650,13.95,12.9617,21340,80.8,Deuda renovable,Hipoteca,1,0,5,6.0,paid off,11
3700,5,50001,21.73,2.18084,17546,79.8,No declara,Alquiler,0,0,8,2.2,default,3
25000,5,150000,13.77,4.41968,33554,53.3,Deuda renovable,Alquiler,0,0,4,5.6,default,1
27575,3,75000,17.66,15.075,11131,55.7,Deuda renovable,Hipoteca,0,1,5,4.2,default,6
3000,3,53560,25.47,2.45534,12200,61.9,Negocio,Propio,0,0,10,3.6,default,7
3575,3,27000,21.33,5.46933,20952,63.3,No declara,Alquiler,0,0,11,2.4,default,6
6000,3,43200,15.78,5.02667,5236,25.2,Inversion,Alquiler,0,0,8,6.2,paid off,0
6400,3,41000,18.0,6.04332,3936,10.0,Inversion,Hipoteca,0,0,14,5.2,paid off,1
22000,3,233000,7.18,3.70893,26419,49.1,Compra,Hipoteca,0,0,13,5.4,paid off,11
4500,3,96000,19.32,1.85625,10544,73.7,Deuda,Hipoteca,0,0,11,5.6,default,11
18000,3,65000,12.7,11.3044,15181,89.3,Deuda,Hipoteca,0,0,7,6.0,default,6
2000,3,45000,4.83,1.80027,0,0.0,Inversion,Hipoteca,0,0,2,4.0,default,2
11000,5,51600,14.7,6.81326,6582,70.8,Negocio,Hipoteca,0,0,8,1.2,default,2
2100,3,31000,18.19,2.74335,4972,54.6,Deuda,Alquiler,0,0,7,5.8,paid off,5
8000,3,40000,22.32,8.4153,8267,87.9,Deuda,Alquiler,0,0,15,4.8,default,1
9450,3,46000,18.99,8.61965,5664,50.1,Deuda renovable,Alquiler,0,0,5,4.6,default,3
10000,3,68200,23.97,5.85431,12359,88.3,Deuda,Alquiler,0,0,16,5.6,default,3
20500,5,100000,11.45,7.05276,10630,68.1,Negocio,Hipoteca,0,0,12,2.0,paid off,11
25000,5,120000,15.73,3.728,32771,47.0,Deuda,Hipoteca,0,0,12,4.2,paid off,11
19500,5,112000,18.21,4.93104,13686,61.6,Deuda,Hipoteca,1,0,11,4.6,paid off,11
1000,3,70000,7.29,0.632914,0,0.0,No declara,Hipoteca,0,1,3,2.4,paid off,8
24000,3,140000,8.39,6.8052,16298,80.7,Negocio,Hipoteca,0,0,5,4.8,default,1
14400,5,80000,17.4,6.3261,14289,76.0,Deuda,Hipoteca,0,0,12,1.8,paid off,11
11100,5,32000,25.96,10.8439,16559,61.1,Deuda renovable,Alquiler,0,0,12,3.6,default,11
4000,3,55000,21.91,2.96138,9670,80.2,Deuda,Alquiler,0,0,13,4.2,paid off,8
3000,3,12000,17.8,9.627,3628,49.7,Deuda,Propio,0,0,14,5.6,paid off,0
