Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
11100,3,32000,23.81,13.8495,10023,53.9,Deuda,Alquiler,0,0,8,5.6,default,3
8000,3,48000,4.3,6.46775,1646,9.8,Compra,Hipoteca,0,1,14,5.4,paid off,11
10000,3,65000,1.9,6.65317,3246,77.3,Deuda,Hipoteca,0,0,4,3.2,paid off,4
16800,5,73000,19.46,6.86203,12000,83.9,Deuda,Alquiler,0,0,8,3.2,paid off,7
18000,5,53050,18.16,10.3949,20691,67.8,Deuda,Propio,0,0,10,3.6,default,11
15000,3,70000,6.55,9.04303,11192,77.7,Deuda,Alquiler,0,0,4,4.0,paid off,11
2500,3,69000,0.2,1.34522,2153,23.2,Deuda,Alquiler,0,0,5,6.6,paid off,11
10625,3,50000,7.27,8.7564,4988,55.4,Deuda,Alquiler,0,0,8,4.2,default,3
35000,3,130000,22.98,10.7493,63006,47.2,Inversion,Hipoteca,0,0,11,5.6,paid off,2
19275,3,33600,9.86,23.6954,8731,56.7,Deuda,Alquiler,0,0,8,2.4,default,9
31025,5,74000,22.54,14.6199,15895,41.6,Deuda,Propio,0,0,20,1.6,paid off,11
11500,3,35000,18.54,13.1187,12286,44.4,Deuda,Alquiler,0,0,12,5.6,default,7
12000,3,46000,21.68,10.6492,15022,68.3,Deuda,Hipoteca,0,0,12,6.0,paid off,11
11000,3,115000,9.84,3.68598,11743,40.9,Deuda renovable,Propio,0,0,12,5.2,paid off,8
8000,3,40000,12.45,8.6238,3498,81.3,Deuda,Alquiler,0,0,6,3.2,default,5
25575,3,56000,9.39,17.4019,7199,15.3,No declara,Hipoteca,0,0,17,7.0,default,9
10400,3,60000,5.24,7.2014,6416,77.3,Deuda,Alquiler,1,0,6,3.4,paid off,4
25000,3,105000,24.64,9.8472,20798,68.0,Deuda,Alquiler,0,0,11,3.2,paid off,1
19600,5,72000,11.16,7.657,12243,28.1,Deuda,Hipoteca,0,0,9,4.2,default,5
16000,5,55000,9.29,8.46698,3185,19.8,Deuda,Hipoteca,0,0,8,4.8,default,5
4000,3,22000,15.93,6.79909,4334,58.6,Deuda,Propio,0,0,5,6.6,default,7
7000,3,110000,0.27,2.34469,138,0.4,Inversion,Hipoteca,0,0,7,6.4,paid off,9
10000,3,135000,2.46,2.89502,8333,75.8,Deuda renovable,Hipoteca,0,0,2,5.4,default,11
10600,3,36000,30.56,11.9037,65773,39.4,Deuda,Hipoteca,0,0,14,6.0,default,11
19025,5,53000,21.63,12.1186,30696,81.6,Deuda,Hipoteca,0,0,9,2.8,default,11
7550,3,20400,13.47,15.35,3931,75.6,Deuda,Alquiler,0,0,4,4.8,default,4
21000,3,61000,10.11,13.621,25129,60.7,Deuda,Hipoteca,0,0,6,5.8,paid off,9
16000,3,60000,16.9,11.2962,11939,90.6,Negocio,Alquiler,0,0,6,5.0,paid off,3
15000,3,90000,17.85,6.66,9129,63.0,Deuda,Hipoteca,0,0,13,5.8,paid off,10
8000,3,68000,13.8,4.98371,5102,47.7,Deuda renovable,Hipoteca,0,0,12,3.2,paid off,8
18000,5,94344,20.12,6.70529,15432,35.4,Deuda,Hipoteca,0,0,35,0.8,paid off,11
35000,5,76000,0.24,9.64105,1455,14.5,Hipoteca,Alquiler,1,0,3,0.2,paid off,11
23500,5,53500,17.16,12.7092,26524,60.6,Deuda renovable,Hipoteca,0,0,8,4.6,default,10
19500,3,40000,11.36,18.3048,15483,46.6,Deuda,Alquiler,0,0,6,6.8,paid off,1
25000,3,82000,13.46,13.8363,75,18.7,Negocio,Alquiler,0,0,3,1.4,default,11
12000,3,157000,18.75,3.13108,139636,95.6,Deuda,Propio,0,0,7,4.8,paid off,11
18000,3,82000,11.42,9.7519,14159,85.8,Deuda renovable,Hipoteca,0,0,11,4.0,default,11
10000,3,35000,6.14,11.6599,3930,30.5,Deuda renovable,Alquiler,0,0,9,4.2,paid off,10
2500,3,36000,19.9,2.831,2610,27.8,Deuda,Alquiler,0,0,6,4.6,default,2
35000,3,130000,3.86,10.5986,16571,27.3,Inversion,Hipoteca,0,0,10,5.4,paid off,11
10000,3,40000,19.05,9.7014,9407,94.0,Deuda renovable,Alquiler,0,0,4,5.4,paid off,1
10050,3,42000,26.86,9.99771,18267,75.5,Deuda,Alquiler,1,0,13,4.4,default,11
25475,5,58000,25.3,14.8434,39142,95.2,Deuda,Alquiler,0,0,7,1.2,default,11
35000,3,230000,4.87,5.94819,15358,20.9,Evento,Alquiler,0,0,7,5.4,default,8
18000,5,80000,12.29,6.4674,7611,87.5,Deuda,Hipoteca,0,1,8,4.4,default,9
14300,3,77000,1.01,6.78281,2953,5.2,Compra,Hipoteca,0,0,9,6.2,default,8
8000,3,50000,6.65,6.66528,8778,55.2,Deuda,Propio,1,1,10,4.4,paid off,11
25000,5,96000,15.55,7.1665,14377,41.4,Deuda renovable,Hipoteca,0,0,15,4.8,default,7
30000,5,73340,7.74,11.5059,3116,9.3,Deuda renovable,Hipoteca,0,0,12,4.2,paid off,2
5000,3,80000,0.81,2.3028,830,3.4,Evento,Alquiler,1,0,8,6.4,paid off,5
15250,3,55000,25.88,12.1108,22955,86.0,Deuda,Alquiler,0,0,8,3.4,default,11
8725,3,26000,23.86,14.2154,9760,66.8,Deuda,Alquiler,0,0,7,4.8,paid off,7
15000,3,86000,12.35,7.72214,13056,45.7,Deuda,Propio,0,1,13,4.0,paid off,0
12000,3,92000,19.62,5.36178,11299,42.6,Deuda,Hipoteca,1,0,14,4.4,paid off,3
35000,3,96000,12.76,13.6895,11266,23.3,Inversion,Hipoteca,0,0,7,6.8,paid off,11
15000,3,95000,16.27,6.82724,16394,52.2,Deuda,Hipoteca,1,0,12,3.2,paid off,11
7850,3,53000,28.21,6.36068,28097,61.9,Bien de Capital,Alquiler,0,0,13,5.0,default,11
10000,3,44000,13.89,8.53391,10522,44.2,Deuda,Alquiler,0,0,18,6.8,paid off,5
30000,3,85000,26.61,15.9566,15495,74.1,Deuda,Hipoteca,0,0,16,2.4,default,11
7000,3,38000,2.49,7.72611,3850,96.2,Deuda,Alquiler,0,0,3,3.6,default,1
12800,3,70000,9.15,7.05566,11673,89.8,Deuda,Hipoteca,0,0,7,5.2,paid off,11
18000,5,70624,8.87,7.48488,11977,71.3,Deuda renovable,Hipoteca,0,0,7,3.4,default,6
20000,3,130000,19.34,6.22985,30157,59.2,Deuda,Alquiler,0,0,19,4.4,paid off,11
3000,3,36000,15.87,3.45433,2779,86.8,Deuda,Otro,1,0,7,2.4,default,1
8000,3,72000,22.28,4.59933,32955,85.8,Deuda,Alquiler,0,0,10,4.6,default,11
12000,5,91000,8.58,3.68123,8912,56.8,Inversion,Hipoteca,0,0,9,4.6,paid off,11
6000,5,31200,21.92,5.03038,1595,34.7,Deuda,Alquiler,1,0,7,6.0,default,5
20000,5,52000,20.47,11.4681,10726,61.6,Deuda,Propio,0,0,8,3.6,paid off,11
15000,3,60000,20.82,9.8206,22716,80.8,No declara,Alquiler,0,0,11,5.8,paid off,8
9600,3,86000,15.14,4.07707,11960,17.2,Deuda,Alquiler,0,0,13,6.2,paid off,4
12000,3,100000,25.08,5.24148,26364,85.0,Deuda,Hipoteca,0,0,12,3.4,paid off,11
2000,3,40500,18.22,1.97185,22941,56.3,Mudanza,Alquiler,0,0,9,5.6,paid off,1
12500,3,50000,19.09,9.9816,12552,52.3,Deuda,Alquiler,0,0,15,5.6,default,6
13200,3,60000,10.52,9.3194,13815,87.4,Deuda renovable,Alquiler,0,0,10,4.8,default,6
10000,3,54000,2.44,7.42578,2044,16.9,No declara,Alquiler,0,0,4,5.8,paid off,2
26375,5,60000,20.68,13.3292,35813,76.7,Deuda,Hipoteca,0,0,12,3.2,default,5
20000,5,89280,23.7,7.69597,11291,92.5,Deuda,Hipoteca,0,0,9,1.8,paid off,8
31825,5,80000,26.51,11.9336,51558,49.4,Deuda,Hipoteca,0,0,9,5.0,default,6
12375,3,75000,18.14,6.40384,8283,52.8,Deuda,Alquiler,0,0,12,5.2,paid off,10
20000,3,80000,17.16,9.52605,31155,87.8,Deuda,Hipoteca,0,0,12,7.0,default,6
14125,5,36396,27.3,10.8582,12355,43.0,Inversion,Hipoteca,0,0,9,6.0,default,11
18650,5,52000,16.64,10.0883,33752,65.8,Deuda,Hipoteca,0,0,7,4.4,default,11
4000,3,42000,7.29,3.87457,13706,62.3,Compra,Alquiler,0,0,5,4.6,paid off,1
20000,5,45000,27.6,14.0472,13895,52.6,Deuda,Alquiler,0,0,18,4.0,default,8
6500,3,123996,8.79,1.97126,7828,13.2,Inversion,Hipoteca,0,0,8,6.6,paid off,11
5325,3,26000,12.68,8.61646,4218,45.4,Deuda,Hipoteca,0,0,6,4.6,default,4
12000,3,42000,30.09,12.0203,5700,44.0,Deuda,Alquiler,0,0,8,4.6,default,8
19000,5,120000,23.73,5.2455,13925,27.8,Inversion,Hipoteca,1,0,24,2.8,paid off,8
26000,3,144000,16.16,7.36842,6141,42.9,Deuda,Hipoteca,0,1,8,4.2,paid off,11
5550,3,31000,1.59,7.07071,1095,32.2,Bien de Capital,Alquiler,0,0,4,6.0,default,6
14400,3,34000,14.86,17.8684,8969,53.7,Deuda,Propio,0,0,9,2.4,paid off,3
12250,3,50000,24.41,10.3349,15531,81.6,Deuda,Alquiler,0,0,9,3.4,paid off,1
6250,3,35000,14.81,7.42629,7093,68.9,Deuda,Alquiler,0,0,9,4.6,paid off,8
1800,3,75000,1.01,0.9192,655,6.8,Deuda,Alquiler,0,0,8,5.4,paid off,2
8400,3,36000,8.7,8.517,6215,23.3,Deuda renovable,Propio,0,0,6,6.4,paid off,3
1800,3,33000,1.93,2.18073,1469,22.3,Deuda,Alquiler,1,0,6,6.0,paid off,2
34750,3,140000,11.67,10.1295,3942,26.8,Deuda,Alquiler,0,0,9,4.2,default,3
4000,3,70000,22.75,2.28343,146743,52.7,Deuda,Hipoteca,0,0,17,5.8,default,9
22000,5,50000,26.04,15.0763,24735,43.1,Deuda,Alquiler,0,0,14,1.6,paid off,8
20500,3,65000,9.49,12.0175,2564,19.7,Inversion,Hipoteca,0,0,7,7.0,paid off,7
35000,3,103000,5.29,14.3944,15300,76.1,Deuda,Hipoteca,0,1,7,4.8,paid off,11
13000,5,90000,16.77,3.7792,11183,71.2,Inversion,Hipoteca,0,0,14,5.6,default,11
35000,3,180000,7.59,8.08747,65077,68.3,Deuda,Hipoteca,0,0,15,5.0,paid off,11
15250,5,98279,23.41,4.44937,44685,51.0,Deuda,Hipoteca,0,0,15,3.8,default,11
5700,3,36500,13.28,6.23507,4276,33.7,Deuda renovable,Alquiler,0,0,9,5.6,default,8
25000,5,65000,14.03,12.3052,13667,91.7,Negocio,Alquiler,0,0,3,3.0,default,11
8000,3,46000,6.16,6.72235,7637,39.2,No declara,Alquiler,0,0,5,5.2,default,6
15000,3,310000,1.32,1.76725,17408,30.3,Deuda,Hipoteca,0,0,6,6.2,paid off,11
31100,3,166000,23.05,7.21952,42110,73.5,Deuda,Hipoteca,0,0,9,5.2,paid off,4
6500,3,38000,26.68,6.51789,6575,27.7,Deuda renovable,Hipoteca,0,0,6,7.0,paid off,10
5000,3,56000,15.47,3.40221,14457,79.0,Deuda,Alquiler,0,0,12,7.0,paid off,11
13800,5,62000,4.61,6.876,868,41.3,Negocio,Hipoteca,0,0,5,2.2,default,4
8000,3,45000,31.63,7.09813,15661,53.3,Deuda renovable,Alquiler,0,0,15,5.6,default,6
30000,5,150000,7.7,5.47432,40824,0.0,Hipoteca,Hipoteca,0,0,15,5.8,default,11
7200,3,150000,6.57,1.78624,59207,88.3,Compra,Hipoteca,0,0,5,6.8,paid off,5
7600,3,52000,16.5,6.00208,6781,90.4,Deuda renovable,Hipoteca,1,0,7,6.0,paid off,8
5000,3,130225,13.67,1.61536,5305,73.7,Deuda,Hipoteca,1,0,13,4.6,default,5
7500,3,105000,1.03,2.89509,3607,44.0,No declara,Hipoteca,0,0,3,3.4,default,7
35000,3,110000,11.12,12.4534,11704,36.8,Bien de Capital,Propio,0,0,4,5.4,paid off,5
10000,3,39500,20.11,10.1079,9207,38.2,Deuda,Alquiler,0,1,5,5.6,default,0
21000,3,125000,11.53,6.66816,14166,77.4,Deuda,Hipoteca,0,0,9,5.6,paid off,4
10000,3,80000,3.54,4.9458,3131,20.3,Negocio,Hipoteca,0,1,6,5.8,paid off,4
12000,3,42000,22.31,11.4074,4194,24.8,Inversion,Hipoteca,0,0,11,5.6,default,11
32000,3,80200,16.43,18.7421,30871,71.0,Deuda,Hipoteca,1,0,29,2.0,default,11
7000,3,75000,15.94,3.65312,7902,51.3,No declara,Alquiler,1,0,12,5.8,paid off,3
5650,3,36000,17.77,6.55733,18323,94.9,Deuda renovable,Alquiler,0,0,8,4.4,paid off,11
8000,3,100000,15.88,3.19416,14624,41.9,Deuda,Hipoteca,0,0,12,5.6,default,7
22575,5,51000,9.51,13.2784,3819,18.6,Inversion,Propio,0,1,6,5.0,paid off,11
28000,5,80000,14.05,9.0588,6904,24.3,Deuda renovable,Alquiler,0,0,6,5.4,paid off,2
4375,3,15000,13.92,11.696,2847,74.9,Deuda,Propio,0,0,3,5.8,paid off,3
12000,3,155000,3.84,3.10444,10086,37.0,Deuda,Hipoteca,0,0,14,5.8,paid off,6
16000,3,70000,28.34,9.816,37750,87.2,Deuda,Hipoteca,0,0,15,5.0,paid off,10
10975,3,125000,7.16,3.61795,10950,86.9,Inversion,Hipoteca,0,0,9,4.2,paid off,8
6000,3,49152,16.58,4.58374,9898,17.6,Deuda,Alquiler,0,0,10,6.8,paid off,3
20000,5,110000,17.0,5.26069,20810,76.2,Deuda renovable,Alquiler,1,0,12,4.6,paid off,3
25000,3,190000,9.16,5.43183,14753,44.8,Deuda renovable,Alquiler,0,0,8,3.4,default,6
18000,3,45600,10.58,16.2103,11379,59.3,Deuda,Alquiler,0,0,9,6.0,paid off,11
6400,3,110500,24.03,2.36438,36475,92.3,Deuda renovable,Alquiler,0,0,8,3.4,paid off,11
25000,5,50000,13.56,14.9568,8685,96.5,Deuda,Alquiler,1,0,6,2.6,default,6
35000,5,140000,15.3,8.28231,26565,67.4,Deuda,Hipoteca,1,0,20,2.8,paid off,7
12000,3,55000,18.72,9.17913,5500,76.4,Deuda,Alquiler,0,1,9,4.6,default,9
5000,3,25000,20.84,8.79648,1903,26.1,Deuda,Alquiler,0,0,4,2.2,default,1
7500,3,55000,22.12,4.98044,5805,20.0,No declara,Alquiler,0,0,9,6.2,paid off,1
8575,3,35000,22.01,9.78206,6968,54.0,Deuda,Hipoteca,0,0,9,5.6,paid off,6
15450,5,58320,20.88,8.37654,17858,98.7,Deuda renovable,Hipoteca,1,0,10,2.0,default,11
5000,3,35000,13.61,5.9688,6749,70.3,Deuda,Alquiler,0,0,7,4.6,default,9
12000,3,80000,12.06,6.55185,26636,69.4,Deuda,Alquiler,0,0,17,3.4,default,7
10000,3,55000,15.06,7.9152,10439,88.5,Bien de Capital,Alquiler,0,0,7,3.6,default,6
16000,3,41912,20.27,14.5465,12154,71.1,Deuda renovable,Alquiler,0,0,8,7.0,default,11
5000,3,55000,14.51,3.83498,2311,60.8,Deuda,Hipoteca,0,0,7,3.4,paid off,4
30000,5,110000,28.51,9.36949,21598,90.4,Deuda,Propio,0,0,14,1.8,default,5
26450,3,156912,7.31,6.49572,26469,61.4,Deuda renovable,Hipoteca,0,0,7,5.2,paid off,5
24000,5,87000,11.41,7.81297,13149,63.8,Deuda,Hipoteca,0,0,9,4.6,default,5
20000,3,300000,3.04,2.55032,3289,31.3,Deuda,Hipoteca,1,0,6,5.2,paid off,1
5000,3,30000,19.84,7.1576,1417,54.5,Evento,Alquiler,0,0,4,3.2,default,1
18000,5,50000,27.67,10.7993,9901,83.2,Deuda renovable,Hipoteca,0,0,12,5.0,default,11
8000,3,26400,28.1,12.9632,1848,7.6,Otros,Propio,0,0,15,3.6,paid off,7
2750,3,57120,7.88,1.87437,8585,85.8,No declara,Alquiler,0,0,6,5.6,paid off,4
10000,3,660000,0.49,0.649945,8243,65.4,Deuda,Hipoteca,1,0,10,2.6,default,7
2100,3,21600,17.83,3.68278,11628,26.0,Bien de Capital,Propio,0,0,4,7.0,paid off,1
15000,5,105000,13.15,4.40469,7402,46.0,Compra,Alquiler,1,0,12,3.4,paid off,4
14700,3,160000,4.9,3.7377,19766,54.2,Deuda renovable,Hipoteca,0,0,20,4.6,paid off,10
3000,3,132000,8.36,0.866,5729,61.6,No declara,Alquiler,0,0,5,7.0,paid off,0
10000,3,95000,11.68,4.29701,7703,49.7,Deuda,Hipoteca,1,0,14,6.0,paid off,2
1550,3,25000,33.85,2.57904,2354,15.6,Deuda,Propio,0,0,8,5.0,paid off,5
15250,3,45000,15.49,15.3589,12731,72.7,No declara,Alquiler,0,0,13,2.6,default,11
16000,3,48320,17.33,13.8348,9872,63.7,Compra,Hipoteca,0,0,11,4.6,default,0
10800,3,430000,5.83,0.930223,6712,18.3,Deuda,Hipoteca,0,0,20,6.4,paid off,3
7000,3,175000,9.38,1.61712,3829,76.6,Inversion,Hipoteca,0,0,6,4.2,paid off,11
16000,3,50000,21.32,12.3312,33108,68.5,Deuda,Alquiler,0,0,6,5.2,paid off,2
18000,5,50087,13.3,9.90748,20154,48.3,Negocio,Hipoteca,0,0,13,4.6,default,11
35000,3,124000,21.65,12.2061,30040,91.0,Deuda,Hipoteca,0,0,25,3.2,default,1
3000,3,17400,20.34,6.85586,228,9.9,Mudanza,Alquiler,0,0,2,5.6,default,1
9000,3,42365,22.63,9.27907,11440,62.2,Deuda,Hipoteca,0,0,20,3.4,default,6
5000,3,38000,8.05,5.74737,3822,22.0,Deuda,Propio,0,1,8,3.4,paid off,5
21600,5,94000,18.79,7.7497,23895,94.8,Deuda,Hipoteca,0,0,7,0.6,default,11
8725,3,25000,20.18,14.1336,10293,28.8,Deuda,Alquiler,0,0,12,5.8,default,11
10000,3,108400,15.7,3.39897,344,9.3,Hipoteca,Hipoteca,0,0,17,6.4,paid off,7
30000,5,140000,19.16,7.34237,12006,42.0,Deuda,Alquiler,0,0,17,1.6,default,2
7850,3,45000,32.93,6.96507,13124,29.7,Deuda renovable,Alquiler,0,0,18,5.6,paid off,2
7000,3,80000,24.36,3.7734,39563,91.6,No declara,Hipoteca,1,0,13,3.8,paid off,7
3950,3,100000,13.79,1.45368,10458,37.5,Deuda,Hipoteca,0,0,12,6.8,paid off,1
10000,3,140000,6.58,3.00506,7121,94.9,Compra,Alquiler,0,0,12,4.6,default,1
7500,3,70000,19.39,4.27783,17237,83.7,Inversion,Hipoteca,0,0,13,5.6,default,9
20000,3,105000,12.18,7.4984,19599,54.6,Deuda,Alquiler,0,0,10,5.4,paid off,3
15000,3,45000,20.75,13.3088,16382,69.4,Deuda renovable,Hipoteca,0,0,8,5.6,default,10
4750,3,20000,16.86,10.0608,3993,33.8,Deuda,Alquiler,0,0,5,4.8,paid off,4
12000,3,36000,16.4,13.798,7565,91.8,Deuda,Alquiler,0,0,7,4.4,default,5
5000,3,52000,21.35,4.23254,8672,51.3,Deuda,Hipoteca,1,0,8,3.8,paid off,11
7000,3,40320,6.82,7.56339,6710,95.9,Deuda,Alquiler,0,0,3,1.2,paid off,6
21800,3,101000,18.5,7.88317,5626,4.6,Deuda renovable,Hipoteca,0,0,17,6.2,paid off,11
5000,3,36000,5.5,5.35233,5388,58.6,Inversion,Hipoteca,0,0,6,5.2,default,7
11400,3,78000,13.54,6.02246,16559,90.0,Deuda renovable,Hipoteca,0,1,8,4.2,paid off,11
14000,5,42744,20.58,10.468,17735,49.3,Deuda renovable,Alquiler,0,0,19,1.2,default,6
8000,5,28600,0.84,8.32238,155,2.8,Compra,Propio,0,0,4,3.8,paid off,11
3750,3,86864,7.56,1.59062,5685,20.5,Compra,Hipoteca,0,0,12,6.4,paid off,6
25000,5,110000,9.84,6.89149,22379,68.2,Deuda,Hipoteca,0,0,10,3.2,default,11
22250,5,55000,14.12,13.1306,7456,26.4,Inversion,Hipoteca,1,0,6,2.8,default,1
5000,3,70700,26.29,3.08911,6203,70.5,Deuda,Hipoteca,1,0,11,3.4,paid off,11
20000,3,95000,9.02,8.52556,17412,75.1,Deuda,Hipoteca,0,0,10,5.8,paid off,8
20550,5,47000,17.34,12.6508,15098,53.3,Deuda,Hipoteca,0,0,21,4.6,default,8
3250,3,46900,29.35,2.93552,4782,46.9,Deuda,Hipoteca,0,0,12,4.8,default,1
8000,3,84000,16.7,3.85357,23006,59.9,Deuda renovable,Hipoteca,0,0,11,6.0,paid off,8
16000,5,55000,17.51,7.96276,17857,15.5,Deuda renovable,Propio,1,0,13,5.8,paid off,4
8000,3,25000,20.93,12.4195,9931,71.4,Deuda,Alquiler,0,0,9,5.2,default,1
19000,3,66000,17.15,11.822,20982,61.5,Deuda,Hipoteca,1,0,14,6.0,paid off,11
20675,5,78000,21.75,7.70138,46135,50.6,Deuda,Hipoteca,0,0,10,4.6,default,0
24375,5,55000,34.21,13.2945,27865,94.8,Deuda renovable,Propio,0,0,7,5.0,default,10
15600,3,85000,15.7,7.32762,27852,70.5,Deuda,Alquiler,0,0,17,5.6,default,3
19075,3,75000,28.83,9.51056,10847,41.8,Deuda,Hipoteca,0,0,11,6.6,default,6
15000,3,90000,14.64,6.86773,18132,81.3,Deuda,Alquiler,0,0,16,4.2,default,9
6000,3,50000,16.84,4.42152,7929,29.3,Mudanza,Hipoteca,0,0,8,6.4,paid off,9
9200,3,68000,17.81,5.15824,38581,65.4,Deuda,Hipoteca,0,0,5,7.0,paid off,2
6000,3,62500,22.25,3.65798,26784,54.8,Deuda,Hipoteca,0,0,16,7.0,paid off,6
5300,3,30000,14.76,7.2436,5283,36.7,Deuda renovable,Alquiler,0,0,8,4.2,paid off,1
8800,3,52000,7.8,7.36731,10938,96.8,Deuda,Alquiler,0,0,5,3.6,default,4
5000,3,45000,9.89,4.49973,5040,42.0,Deuda,Hipoteca,0,1,11,5.8,default,11
16000,3,40000,31.05,15.0195,1747,22.4,Deuda,Alquiler,0,0,6,6.8,default,6
20000,3,80000,14.37,10.4452,32914,87.5,Deuda renovable,Hipoteca,0,0,11,4.4,paid off,7
3000,3,48000,17.65,2.41175,6981,42.8,Deuda renovable,Alquiler,0,0,12,5.4,paid off,3
10000,3,95000,12.32,4.52059,17204,89.1,Deuda,Hipoteca,0,0,8,5.0,paid off,11
2400,3,70000,13.1,1.33063,9958,39.8,Deuda,Hipoteca,0,0,11,5.4,paid off,11
12000,3,35000,10.35,12.7584,2363,20.9,Evento,Alquiler,0,0,7,6.8,paid off,1
13000,3,49000,32.6,10.4442,5180,50.3,No declara,Alquiler,0,0,10,5.4,default,11
2000,3,85000,9.52,0.866965,3665,33.3,Deuda,Alquiler,0,0,6,6.4,paid off,3
14400,3,62000,24.45,9.88006,15783,74.5,Otros,Hipoteca,0,0,14,0.2,paid off,4
10625,3,32000,23.44,13.8315,11716,62.0,Deuda,Alquiler,0,0,9,4.4,paid off,10
14000,3,101644,10.91,5.41986,35282,78.3,Deuda,Alquiler,0,0,5,6.0,paid off,11
24000,5,88000,17.39,8.8815,28315,25.8,Deuda,Alquiler,0,0,17,2.4,paid off,9
25000,5,87014,20.74,9.04254,19442,55.4,Deuda,Hipoteca,0,0,17,3.8,paid off,8
8400,3,60000,17.92,5.715,7339,39.0,Deuda,Alquiler,0,0,13,6.0,paid off,1
14800,5,120000,18.43,3.5685,16773,56.7,Deuda,Hipoteca,0,0,11,5.0,paid off,11
22000,3,97000,14.44,9.16911,18735,55.6,Deuda,Hipoteca,1,0,12,5.8,paid off,11
7000,3,230000,7.57,1.25014,5086,57.8,Deuda renovable,Alquiler,0,1,7,3.2,default,5
8000,3,48661,4.81,7.09085,6034,92.8,No declara,Hipoteca,0,0,8,3.8,paid off,8
7000,3,39000,15.48,6.73969,8357,26.5,Deuda renovable,Alquiler,0,0,10,6.8,default,5
14400,5,85000,17.05,5.02842,13782,77.9,Deuda,Alquiler,1,0,15,5.0,default,2
17000,5,61200,14.41,7.26588,7598,45.0,Deuda,Alquiler,0,0,9,6.0,default,0
8000,3,70000,5.28,4.908,12484,34.8,No declara,Hipoteca,0,0,11,5.0,paid off,11
9600,3,48000,18.82,7.707,26241,76.1,Deuda,Hipoteca,1,0,10,5.2,paid off,11
20000,3,54996,13.79,14.532,16947,66.2,Deuda,Alquiler,0,0,7,5.8,paid off,9
6600,3,75000,8.26,3.6768,911,26.8,Deuda,Alquiler,0,1,8,4.8,paid off,11
16000,3,120000,15.65,5.75,31178,80.9,Deuda,Hipoteca,0,0,12,3.8,paid off,11
7000,3,154000,3.99,1.98545,8307,35.3,Negocio,Alquiler,0,0,9,3.4,default,11
35000,5,202000,16.41,5.87335,30358,79.5,Deuda renovable,Hipoteca,1,0,13,2.8,default,7
10825,3,85000,21.09,5.01346,32240,50.7,Deuda,Hipoteca,0,0,21,5.4,paid off,3
17400,3,140000,15.24,4.82366,50895,78.5,Deuda renovable,Alquiler,0,0,9,5.2,paid off,2
5200,3,55000,6.11,3.85178,6214,41.7,Deuda renovable,Hipoteca,0,1,11,6.0,paid off,11
10000,3,45000,19.68,8.74827,11207,51.9,Deuda,Hipoteca,0,1,8,5.4,paid off,11
6000,3,30500,7.93,9.03384,1408,39.1,No declara,Hipoteca,0,0,5,3.0,paid off,0
12000,3,68514,13.11,6.895,9066,34.5,Deuda,Hipoteca,0,0,12,5.4,paid off,11
25000,5,95000,15.08,7.52931,29355,69.9,Inversion,Hipoteca,0,0,11,4.4,default,2
4000,5,30000,2.48,4.0528,830,19.8,Inversion,Propio,1,0,5,3.0,default,4
25000,3,67000,11.62,14.4817,13279,56.5,Deuda,Propio,0,0,6,5.2,paid off,6
6000,3,52000,9.48,5.29869,9618,95.2,Deuda,Alquiler,0,0,6,3.0,paid off,11
8650,3,30000,11.8,10.9932,3590,30.7,Deuda renovable,Alquiler,0,0,5,7.0,paid off,5
3250,3,35000,8.95,3.81326,8424,53.0,Deuda,Alquiler,0,0,8,6.0,default,7
35000,5,85605,23.77,13.2704,43453,83.4,Deuda,Alquiler,0,0,11,2.6,default,11
15000,3,60000,18.96,10.7362,20683,76.9,Deuda,Alquiler,0,0,11,5.0,default,2
16000,3,46000,12.42,14.7342,12856,51.2,Deuda renovable,Hipoteca,1,0,5,4.8,paid off,11
15000,3,75450,8.79,7.93765,8306,52.2,Deuda,Alquiler,1,0,8,5.6,paid off,11
6225,3,31190,22.93,8.19609,8235,65.4,Deuda,Alquiler,0,0,8,6.0,default,1
29900,5,70000,10.75,12.2777,10194,27.3,Deuda,Hipoteca,0,0,13,4.4,paid off,4
8000,3,65000,8.22,4.65748,13081,83.9,Inversion,Alquiler,0,0,5,3.8,paid off,1
24500,3,147500,18.43,6.58804,247970,93.6,Inversion,Hipoteca,0,0,8,4.6,default,2
17100,5,68000,27.89,8.769,26466,76.1,Deuda,Alquiler,0,0,15,1.6,default,11
7025,3,36000,24.53,7.62767,12334,89.5,Deuda,Alquiler,0,0,9,5.4,default,11
6000,3,38000,12.26,6.62495,9530,45.8,Deuda,Hipoteca,0,0,10,3.2,paid off,11
14000,3,65000,16.49,8.20708,3868,18.7,Deuda,Alquiler,0,0,11,7.0,paid off,11
10000,5,35004,11.38,8.77854,2737,76.0,Deuda,Alquiler,0,0,8,2.4,paid off,2
16000,5,45000,19.23,12.4808,20782,75.6,Mudanza,Alquiler,1,0,14,0.4,default,11
1400,3,34000,11.72,1.74459,6000,72.3,Deuda,Propio,1,1,6,4.8,default,11
4500,3,24300,0.99,7.36346,117,8.4,Bien de Capital,Propio,0,0,3,5.6,paid off,4
